com_y,sim_com_y,com_x,sim_com_x,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40
-0.0112519,0.0147551,-0.00440035,-0.0286699,79.1597,-108.083,16.4615,-15.6355,-239.918,-9.99087,336.04,-143.652,-23.4096,-37.6568,-9.47994,30.0,-18.0094,11.8873,-355.496,162.774,385.619,-137.645,-160.545,-74.1201,-12.6119,30.0,-21.3471,-12.8036,79.1597,79.1597,79.1597,79.1597,1.56476,0.154144,-12.1623,-1.54045,24.0296,-0.077751,-85.7083,17.9602,-0.873657,-21.2743,-11.784,-2.34468
-0.0129033,0.0133938,-0.00430394,-0.0287242,84.049,-112.942,18.7546,-16.6291,-270.893,-17.0073,385.555,-157.761,-9.7263,-44.542,-4.87492,30.0,-24.0,10.2186,-225.042,67.8128,317.012,-115.334,-79.8981,-27.7607,-15.2593,30.0,-0.80055,7.05442,84.049,84.049,84.049,84.049,1.16898,2.43273,-12.237,-0.935711,37.7547,66.6294,-72.1883,11.4276,-1.21632,-13.9628,-11.8827,-0.997147
-0.0146883,0.0121156,-0.00462528,-0.0289886,88.515,-114.094,20.4084,-17.6665,-290.218,-15.7434,394.006,-148.391,-0.465381,-53.6175,0.607524,30.0,-24.0,8.21462,-350.792,17.9945,435.575,-156.836,-34.5737,-67.9903,-6.25918,30.0,-24.0,8.06998,88.515,88.515,88.515,88.515,1.54629,-0.197629,-13.2477,0.765823,-29.6392,47.6511,-67.3484,-5.76046,-1.06007,7.38248,-13.4232,0.95882
-0.0155508,0.0112316,-0.00511231,-0.0292663,92.5162,-112.863,18.192,-14.9897,318.863,-8.44779,-503.352,262.601,-8.36711,38.5874,-1.35143,-30.0,24.0,2.78381,-523.399,56.0286,563.46,-165.264,-50.749,-84.0,4.25064,30.0,-24.0,-30.0,92.5162,92.5162,92.5162,92.5162,2.19921,-9.13435,-13.5379,1.44576,-115.058,63.3258,-24.1193,-27.2499,-0.80026,27.4853,-14.1666,2.43728
-0.0158062,0.0106994,-0.00554442,-0.0294645,97.2192,-114.103,18.0041,-16.0166,312.522,-14.3444,-376.377,155.083,-14.05,51.1063,-0.481428,-30.0,20.5537,0.109429,306.19,-8.83701,-309.578,122.045,-21.8959,66.7065,-5.89133,-30.0,24.0,-2.68893,97.2192,97.2192,97.2192,97.2192,2.96108,-15.3634,-13.3154,2.58385,108.967,14.3347,0.677572,56.0066,24.8894,-13.3334,1.6834,7.48344
-0.0165514,0.0100826,-0.00600547,-0.0296863,-47.7814,62.9242,-3.42729,6.09698,-328.859,-13.8716,491.057,-200.591,-20.2917,-35.0265,-0.546593,30.0,-24.0,1.27074,278.569,-13.1485,-381.625,183.901,-23.941,18.9434,-2.84921,-30.0,24.0,-5.82933,-47.7814,-47.7814,-47.7814,-47.7814,-0.203663,1.23523,-13.5157,-0.0841274,-117.768,83.8971,28.7389,-48.8373,2.34606,52.3818,12.3654,4.12499
-0.0172039,0.00936321,-0.00631387,-0.0298663,-67.7434,92.2944,-12.6373,14.5059,-280.113,-16.0966,423.47,-192.676,-20.137,-36.9559,1.96798,27.2328,-24.0,3.04767,-443.568,-26.231,676.86,-308.05,-15.9696,-56.8754,-0.0319988,30.0,-24.0,-6.48341,-67.7434,-67.7434,-67.7434,-67.7434,-2.57817,-1.17586,8.9343,1.4425,-153.969,93.7232,-13.5238,-57.7011,0.782567,61.6117,-13.0772,5.06839
-0.0179265,0.00859414,-0.00630395,-0.0298426,87.343,-90.7795,10.9884,-15.0375,-301.446,-11.7018,451.454,-203.385,-19.604,-31.4383,3.74171,30.0,-24.0,3.9085,-450.815,-30.5598,655.381,-286.276,-8.94398,-52.9738,2.84872,30.0,-24.0,-7.31987,87.343,87.343,87.343,87.343,-1.96536,-1.18491,12.0983,-0.664161,-147.239,85.6745,-22.5911,-61.6616,-1.05224,60.9351,-14.0932,4.0973
-0.0185174,0.0078547,-0.00633653,-0.0295902,7.87208,-10.9771,-2.78739,-2.3878,237.576,-8.07337,-299.437,129.245,-19.4742,53.4629,4.14964,-30.0,24.0,3.04656,-458.42,-31.4813,608.614,-244.23,-4.70453,-53.1656,3.58092,30.0,-24.0,-7.4832,7.87208,7.87208,7.87208,7.87208,-2.74007,-1.49553,12.5506,-0.876638,-143.288,72.5051,-25.5153,-57.5873,-0.0648244,55.5065,-13.918,3.08009
-0.0190326,0.00722127,-0.006346,-0.0291707,85.6125,-96.1945,13.4989,-19.2609,-353.169,-11.9303,455.187,-149.642,-16.7962,-41.5023,2.79653,30.0,-24.0,3.04461,-376.788,-10.4869,484.042,-184.972,-20.7354,-53.1647,-0.421529,30.0,-24.0,-0.505622,85.6125,85.6125,85.6125,85.6125,13.2474,0.912444,0.302432,-4.98695,-131.363,70.6125,-22.5099,-73.7171,-14.753,47.7138,-1.99463,-1.95544
