Time,Distance,RMSE_zmp_x,RMSE_zmp_y,RMSE_com_x,RMSE_com_y,RMSE_com_z,ajustes,RMSE_ABS_com_x,RMSE_ABS_com_y
51.514,2.03296342,0.0035648753110721263,0.0012190853703313842,0.0011786090825731002,0.052199825398910334,0.0008946851851851684,0,0.01695679594528265,0.013565657027549707
