Time,Distance,RMSE_zmp_x,RMSE_zmp_y,RMSE_com_x,RMSE_com_y,RMSE_com_z,ajustes,RMSE_ABS_com_x,RMSE_ABS_com_y
52.133,2.0689721299999997,0.00401045588573079,0.0002906892366223764,0.0013256530757750815,0.033727272034694784,0.000873100134796857,0,0.01526482641943,0.0065396889588600045
