Time,Distance,RMSE_zmp_x,RMSE_zmp_y,RMSE_com_x,RMSE_com_y,RMSE_com_z,ajustes,RMSE_ABS_com_x,RMSE_ABS_com_y
51.07,2.0247924000000004,0.003422125143143812,4.995341509541588e-05,0.0011536150917961826,0.0480544444709935,0.0008927715915797603,0,0.008269341957584104,0.007987011933702538
