com_y,sim_com_y,com_x,sim_com_x,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40
-0.00554014,-0.0173199,-0.00258558,-0.00387772,99.9015,-111.82,18.3209,-19.619,322.685,21.4881,-415.197,170.687,-52.2093,58.9878,-13.89,-30.0,24.0,8.62424,326.774,-27.7985,-382.073,143.319,-1.60599,61.1812,3.55145,-30.0,24.0,9.13915,99.9015,99.9015,99.9015,99.9015,-1.39777,2.22022,13.8059,0.802139,5.32512,-33.3499,80.7,-6.21883,0.855898,1.259,14.5762,-0.329935
-0.00741647,-0.0185882,-0.00265365,-0.00389615,98.0014,-111.511,18.0582,-19.7025,322.395,16.5199,-414.422,170.518,-45.7616,58.3347,-13.2659,-30.0,24.0,8.02561,328.647,-25.5109,-394.278,155.664,-1.51143,61.0995,3.65718,-30.0,24.0,8.55598,98.0014,98.0014,98.0014,98.0014,-1.21755,1.99012,13.7285,0.846619,1.45826,-33.0653,78.8877,-6.53732,0.762629,1.61999,14.1001,-0.606466
-0.00911327,-0.0198013,-0.00273982,-0.0039349,97.6251,-113.093,18.2343,-20.1741,308.721,4.57882,-374.903,147.614,-37.5924,59.8086,-12.6252,-30.0,24.0,5.8095,330.117,-23.8254,-381.505,144.361,-1.52372,61.5908,3.49891,-30.0,24.0,7.78805,97.6251,97.6251,97.6251,97.6251,-1.54017,2.13319,13.8444,0.773844,5.81109,-31.8643,80.4681,-5.12944,1.47953,1.34906,15.3634,-0.256441
-0.010714,-0.0209446,-0.00277929,-0.00397815,89.7999,-101.754,9.75543,-11.3584,161.75,-4.04509,-295.886,144.556,-36.7766,10.6568,-9.40532,-30.0,-2.24039,3.5962,332.481,-23.3926,-377.732,142.021,-3.99839,62.0423,3.17499,-30.0,24.0,6.60919,89.7999,89.7999,89.7999,89.7999,0.418758,2.0628,12.7672,0.0432888,44.7661,-21.7944,48.06,17.6821,13.9786,-1.09143,3.08659,4.88489
-0.0122802,-0.021994,-0.00273956,-0.00400793,93.4268,-103.562,8.28451,-11.3132,240.697,-11.2184,-396.12,161.413,-34.1609,1.09316,-5.31665,-30.0,-12.7831,3.61598,331.728,-21.9168,-397.061,155.834,-7.64389,61.8741,3.95412,-30.0,24.0,7.78789,93.4268,93.4268,93.4268,93.4268,-0.282651,1.19789,12.1557,-0.209649,40.8101,-0.0182267,68.1533,2.86206,1.43697,-4.89848,13.0124,2.91338
-0.013757,-0.0229539,-0.00259609,-0.00397892,-15.2663,15.3049,-1.89324,-0.606398,-290.713,-1.25131,488.425,-236.877,-38.2623,-23.0915,-3.50421,17.0387,-18.7292,2.10795,313.85,-18.9184,-399.779,162.168,-8.72051,60.125,5.00201,-30.0,19.033,9.65459,-15.2663,-15.2663,-15.2663,-15.2663,10.7637,2.49326,0.26805,-1.62464,16.8063,34.9264,-8.51828,-12.4603,-14.5614,-3.52239,-5.70103,-8.05007
-0.015088,-0.0237735,-0.00245209,-0.00387887,58.6483,-66.1052,6.74752,-10.0931,4.73198,-13.2819,-64.1039,55.0193,-28.2645,5.8722,-0.126559,-16.1812,-0.567424,1.90125,337.862,-15.2021,-398.816,141.519,-9.05577,64.1389,4.60089,-30.0,24.0,9.27567,58.6483,58.6483,58.6483,58.6483,0.886629,0.466985,9.78664,-0.924659,46.1997,23.0969,59.9248,10.8259,2.05458,-7.46944,10.81,-0.0674754
-0.0161551,-0.0245055,-0.00202007,-0.00361905,47.6505,-61.0581,5.78021,-8.49784,-56.1977,-13.5781,82.4503,-35.6144,-26.0434,-3.83776,0.974814,-0.157913,2.23011,1.49952,322.492,-13.1405,-399.826,156.068,-7.91211,64.0963,4.47017,-30.0,24.0,9.59639,47.6505,47.6505,47.6505,47.6505,6.79001,1.01746,5.15948,-2.79618,75.0963,26.3225,40.3894,20.5239,7.4882,-8.50727,5.94299,2.34591
-0.0170943,-0.0251675,-0.00151235,-0.00317432,75.8236,-92.6831,16.1954,-18.2865,173.849,-10.7415,-66.3454,-24.3044,-26.4376,59.7126,1.49374,-30.0,24.0,1.50641,348.808,-9.62267,-414.221,156.807,-8.93703,68.5788,3.97,-30.0,24.0,8.9271,75.8236,75.8236,75.8236,75.8236,-3.6082,-0.334525,12.3206,-1.19428,39.5904,28.3966,58.28,11.6929,1.59089,-7.83611,11.2564,-1.04311
-0.0178801,-0.0257422,-0.00108227,-0.00264144,-35.6369,25.7188,-0.396183,-0.612783,-467.027,-6.9347,776.748,-341.287,-27.6854,-35.3343,0.974611,30.0,-14.155,0.0205084,325.972,-10.7488,-389.221,152.255,-6.90429,63.6487,2.89137,-30.0,24.0,8.09406,-35.6369,-35.6369,-35.6369,-35.6369,11.5168,2.06833,0.00911701,-3.93105,79.2232,38.5276,-8.19019,-0.714593,-7.02749,-3.25237,-10.7235,-8.20512
-0.0185754,-0.0262212,-0.000796919,-0.00221396,76.4873,-93.9385,19.047,-19.676,174.974,-9.12476,-57.9961,-17.3878,-28.9011,61.3873,0.631168,-30.0,24.0,2.00039,342.883,-10.0914,-384.056,131.803,-8.61074,63.1285,1.29884,-30.0,24.0,5.57354,76.4873,76.4873,76.4873,76.4873,-2.87671,0.10236,11.871,-0.990386,40.5535,19.1548,65.6517,9.86562,1.99588,-6.43948,11.7481,-0.489825
-0.0191991,-0.0266671,-0.000868538,-0.00184171,-38.0659,28.1138,0.792331,-0.761006,-451.719,-2.20717,749.717,-317.436,-31.9166,-33.6586,-0.112727,30.0,-14.1259,3.18645,324.348,-12.6847,-375.929,151.774,-7.87479,61.9859,1.83841,-30.0,24.0,5.30708,-38.0659,-38.0659,-38.0659,-38.0659,11.4746,2.01729,-0.950119,-3.5266,63.1936,29.8084,-16.6492,-4.48376,-8.05893,-1.93393,-10.2015,-7.29698
-0.0199277,-0.0271108,-0.000514313,-0.00162252,77.7064,-92.8559,20.13,-19.7186,181.247,-7.67812,-58.2604,-16.665,-25.7499,59.8868,0.506841,-30.0,24.0,5.16156,337.393,-11.8235,-374.579,133.163,-8.59408,61.8655,1.47214,-30.0,24.0,4.23623,77.7064,77.7064,77.7064,77.7064,0.298347,0.195151,9.98515,-0.920797,7.22011,23.4428,-73.6187,-4.35378,-7.14692,-1.76155,-11.4562,-1.49646
-0.0206307,-0.0275917,-0.000746172,-0.00150632,-35.3217,28.3549,0.625549,-0.298062,180.914,-4.82952,-101.198,21.8078,-19.5434,54.2123,0.3755,-30.0,24.0,6.75756,323.021,-11.4553,-375.455,154.415,-7.2585,61.1448,2.03694,-30.0,24.0,4.73888,-35.3217,-35.3217,-35.3217,-35.3217,10.953,1.7023,-1.01037,-2.89399,-30.7448,16.2526,1.37567,-5.96895,-6.97232,-4.09457,5.44564,1.72251
-0.0213631,-0.0280865,-0.000587914,-0.0014931,-19.6069,12.8126,1.28875,-1.74885,232.787,-5.7792,-233.517,81.5273,-16.7015,39.5077,-0.383655,-30.0,24.0,5.35035,330.469,-10.0425,-368.689,135.288,-6.70102,61.4024,1.36191,-30.0,24.0,4.01397,-19.6069,-19.6069,-19.6069,-19.6069,10.6562,1.7426,-0.495724,-2.38986,-20.7009,9.78905,-0.583534,-1.65633,-2.87582,-3.73662,2.55569,4.00421
-0.0220068,-0.0285624,-0.000663607,-0.00152309,-16.2094,11.6459,-0.252233,-0.559569,235.396,-6.54837,-282.763,115.717,-13.9763,32.6134,-0.810654,-30.0,21.0855,4.69387,327.689,-9.68601,-367.493,138.278,-6.04206,61.6744,0.881295,-30.0,24.0,3.5963,-16.2094,-16.2094,-16.2094,-16.2094,10.709,1.62445,-0.502435,-1.89631,-19.9156,5.06472,5.66987,0.932953,-0.656736,-3.44117,4.99352,4.30944
-0.0225775,-0.0289952,-0.000489918,-0.00147311,-25.3881,26.0561,-1.73888,0.387231,221.238,-7.35172,-283.749,117.101,-9.33466,27.0221,-0.755098,-30.0,14.8528,4.62882,326.428,-8.59976,-362.887,134.922,-5.11781,62.2643,0.662027,-30.0,24.0,3.59373,-25.3881,-25.3881,-25.3881,-25.3881,10.4492,1.19798,-1.02593,-1.07056,-17.7395,1.72903,8.92986,5.1636,2.40893,-3.18935,6.27531,4.60675
