com_y,sim_com_y,com_x,sim_com_x,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40
-0.0093407,0.0176527,-0.0112624,-0.0379979,-80.8033,97.023,-16.6845,17.8924,298.259,89.4459,-378.238,148.255,-100.045,54.567,-18.2201,-30.0,16.6441,0.588927,-319.339,-21.5774,386.798,-152.408,-9.30626,-58.2282,-3.15496,27.3422,-24.0,7.2593,-80.8033,-80.8033,-80.8033,-80.8033,0.165401,2.01468,12.0878,0.837735,-1.09693,-11.4912,93.1216,7.54418,-2.9684,-13.1249,14.6712,-1.50232
-0.0107928,0.0165386,-0.011046,-0.0379754,-89.1347,105.918,-17.0009,18.3535,505.636,207.354,-564.219,172.185,-154.193,84.0,84.0,-30.0,24.0,-30.0,-325.268,-25.1591,399.745,-162.907,-1.20661,-57.7526,-3.42507,28.3954,-24.0,5.57909,-89.1347,-89.1347,-89.1347,-89.1347,-1.41531,2.09326,13.0423,1.20593,9.7152,-13.8308,68.9966,4.45942,1.98818,-4.11797,11.2108,-1.0488
-0.0122391,0.0155142,-0.0106001,-0.0378036,-86.6068,104.479,-16.6177,17.2913,263.395,65.2553,-369.153,148.134,-80.5478,42.142,-18.0554,-30.0,23.4578,-0.837978,-332.506,-22.6355,395.54,-159.338,-9.66328,-58.396,-3.28265,30.0,-24.0,4.89148,-86.6068,-86.6068,-86.6068,-86.6068,-0.649194,2.05276,12.9228,1.03772,22.0703,-13.0545,92.9327,18.9078,2.84144,-15.2905,14.1142,0.508574
-0.0134191,0.0144921,-0.0100867,-0.0375005,-80.5053,96.1921,-16.1823,16.6856,71.4388,44.8474,-339.62,218.906,-74.9319,-44.6259,-12.5136,-30.0,21.2719,-4.09762,-331.758,-22.2005,397.401,-166.472,-15.8461,-57.4258,-1.65,30.0,-24.0,5.26479,-80.5053,-80.5053,-80.5053,-80.5053,0.246757,2.01193,12.3766,0.45305,122.718,-11.6742,8.79756,49.272,17.3125,-17.0678,7.19951,4.0098
-0.0147428,0.0135065,-0.00944086,-0.0371739,-81.8551,98.2638,-17.9519,19.8086,60.8252,57.1891,-21.9653,-25.5068,-74.46,44.6238,-8.37125,-30.0,-1.42729,-9.57049,-366.816,-6.29915,464.552,-201.91,-32.4849,-60.0901,-3.6866,30.0,-24.0,5.82409,-81.8551,-81.8551,-81.8551,-81.8551,-0.278233,2.14831,11.9808,0.156397,-30.2984,41.0789,-82.9365,28.1823,3.85131,-13.4757,-15.9949,6.88987
-0.0159074,0.012625,-0.00889657,-0.0368252,-90.7735,104.55,-17.9202,19.7291,155.342,0.701048,-287.55,142.414,-46.5812,22.9497,-4.78509,-30.0,24.0,-4.89833,327.741,-20.3688,-384.335,131.385,-14.5898,65.6415,2.96662,-30.0,24.0,7.49341,-90.7735,-90.7735,-90.7735,-90.7735,-2.30494,0.565776,12.5241,-0.463604,-30.6446,40.6163,-53.3238,-12.6308,-18.0373,-3.82321,0.630186,-10.4579
-0.0170963,0.011795,-0.0082738,-0.0364213,-90.7069,100.689,-16.455,18.8857,-43.2317,-11.1877,-35.9178,64.1076,-35.0007,4.02879,-0.707255,-15.6706,24.0,-3.00422,-347.22,-14.8291,435.215,-175.87,-18.5915,-56.3964,2.93274,30.0,-20.333,6.73895,-90.7069,-90.7069,-90.7069,-90.7069,-2.2289,-0.0266591,11.9441,-1.0444,-41.9912,48.9166,-41.6328,-10.986,-17.8141,-5.39261,1.20758,-10.3233
-0.0179408,0.0110394,-0.00802434,-0.0359766,-9.78485,13.9339,-1.00322,4.11006,-386.365,-18.6252,578.34,-224.704,-21.6575,-10.1555,-6.23823,30.0,10.6265,-0.576492,-363.262,-12.8148,445.046,-162.103,-15.9588,-58.9749,1.88457,30.0,-15.0381,5.67504,-9.78485,-9.78485,-9.78485,-9.78485,12.9314,2.18978,-0.284879,-4.70216,66.6611,146.47,-15.2816,-34.8599,24.9953,69.9457,1.43405,4.35179
-0.0186475,0.0103887,-0.00791661,-0.0355252,-99.7885,109.304,-13.3179,17.7168,-143.836,-29.9531,281.217,-98.1548,-13.4102,84.0,7.22034,-30.0,24.0,-8.06738,-258.177,-5.86611,259.718,-71.8588,-19.6661,-60.1568,-0.431043,30.0,-24.0,2.12745,-99.7885,-99.7885,-99.7885,-99.7885,-3.15438,0.153956,12.7889,-1.21311,92.4684,30.4837,6.67005,61.1431,29.0235,-11.4293,0.972546,5.37956
-0.0191452,0.00989571,-0.00831201,-0.0351887,-9.56563,14.7888,1.13747,3.60041,-439.72,-15.708,673.831,-259.723,-27.0232,-17.5759,1.26866,30.0,-0.220665,-5.63816,-348.36,-12.276,417.423,-133.505,-16.7104,-58.1814,-1.35596,30.0,-14.3878,1.3834,-9.56563,-9.56563,-9.56563,-9.56563,12.7029,2.32539,-0.72668,-4.6676,-41.6505,45.3551,-10.858,-11.587,-16.3797,-4.95621,1.11873,-9.81081
