com_y,sim_com_y,com_x,sim_com_x,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40
-0.0167161,0.0127381,0.00181281,-0.0272749,-90.1069,116.829,-14.2805,17.9248,302.298,-20.0146,-387.446,155.971,-7.41465,55.0992,-2.61997,-30.0,15.6045,5.62272,-342.526,-19.7947,421.915,-159.111,-8.37855,-61.559,-3.61214,30.0,-24.0,5.6002,-90.1069,-90.1069,-90.1069,-90.1069,3.05369,4.36595,-13.3647,0.0085882,-1.49378,-19.1199,-74.5951,4.91881,2.26133,2.54057,-13.4242,-0.126109
-0.0180539,0.0116655,0.00156353,-0.0275273,-86.9084,115.23,-13.5674,17.0544,304.114,-19.9313,-397.755,168.381,-5.76102,54.9313,-2.38593,-30.0,19.9458,5.12082,-343.749,-19.7734,423.128,-156.454,-6.80313,-61.755,-3.26714,30.0,-24.0,5.24676,-86.9084,-86.9084,-86.9084,-86.9084,2.86843,4.32151,-13.166,-0.14657,1.59863,-20.3364,-73.2752,4.84582,2.43878,2.73725,-12.57,0.0737495
-0.019311,0.0105546,0.00130848,-0.0277688,-89.5456,120.176,-17.4606,22.0731,297.493,-19.4196,-368.594,151.802,-8.36724,56.1189,-2.26018,-30.0,24.0,4.28616,-346.276,-19.598,438.57,-167.64,-9.06426,-62.8972,-2.94107,30.0,-24.0,4.48527,-89.5456,-89.5456,-89.5456,-89.5456,2.04704,4.57639,-13.4758,0.281155,-4.10254,-12.6579,-78.9039,4.796,1.23384,2.31838,-15.6891,-0.633138
-0.020495,0.00962412,0.00110564,-0.0279373,-20.0894,31.5292,1.10333,3.32839,-10.1841,-21.1725,0.19281,4.22983,-13.1581,-7.63733,-1.46097,-5.1895,-7.86597,3.77598,-354.414,-20.5035,452.015,-178.314,-14.4275,-63.7501,-2.09999,30.0,-24.0,4.28218,-20.0894,-20.0894,-20.0894,-20.0894,-9.10866,2.99933,-6.04853,4.49139,-76.2158,8.50756,-13.814,-29.2993,-21.6877,-0.138478,-1.64003,-6.99988
-0.0216448,0.00885901,0.00101171,-0.0280843,7.28764,-21.598,1.6792,-3.87438,-319.276,-22.2177,371.352,-119.019,-16.7927,-53.0828,-0.0275548,30.0,-24.0,4.81764,-373.272,-21.6392,457.558,-175.169,-17.4412,-64.1548,-0.40309,30.0,-24.0,5.11789,7.28764,7.28764,7.28764,7.28764,-18.6129,2.15549,0.628942,4.88029,-86.378,27.8036,-18.7483,-17.282,-18.0987,-2.3558,-2.37319,-9.83772
-0.0227856,0.00798826,0.000955438,-0.028234,67.7466,-91.2477,13.1393,-16.0851,-304.33,-20.7879,424.724,-174.011,-14.4842,-47.7292,3.19604,30.0,-19.911,7.13986,-326.796,-17.2553,393.255,-145.054,-20.7197,-59.0038,1.34602,25.7312,-18.6075,5.85004,67.7466,67.7466,67.7466,67.7466,-5.61198,3.94664,-10.3762,1.48871,-16.1597,44.7583,-65.7976,-0.895356,-12.0696,-4.68222,-5.37114,-9.72871
-0.0238434,0.00724968,0.00098701,-0.0282756,-10.1262,-15.7527,-12.532,15.3698,227.401,-15.1735,-327.492,157.329,-18.1777,52.1482,2.94175,-30.0,24.0,5.51456,126.133,-14.0471,-255.945,116.888,-20.7955,1.21251,-0.369537,-22.6378,-10.9736,5.06851,-10.1262,-10.1262,-10.1262,-10.1262,-11.7626,3.99276,3.24991,-1.15363,64.8149,36.0726,48.3161,52.9034,19.4528,-20.5195,-4.36268,10.1162
-0.0247044,0.00659251,0.000738161,-0.0282626,-3.27798,7.89466,-2.25447,7.71393,-322.1,-18.278,367.323,-108.422,-15.904,-51.6491,4.37417,30.0,-24.0,6.69311,328.73,-15.7996,-395.937,144.243,-18.7242,55.8251,0.505143,-30.0,12.0699,5.40639,-3.27798,-3.27798,-3.27798,-3.27798,5.52442,3.80669,0.520325,-3.19804,86.4655,54.112,-10.6904,0.696368,-9.36989,-6.03116,-10.0673,-9.83489
-0.0255701,0.00600786,0.000882753,-0.0281774,3.4339,-29.9508,5.17925,-14.0149,218.283,-13.1607,-361.697,204.497,-19.0172,41.9038,3.77947,-30.0,24.0,6.09479,217.287,-10.2682,-363.222,173.54,-21.4546,12.0813,-0.679384,-18.8322,-10.1973,2.34109,3.4339,3.4339,3.4339,3.4339,-15.2664,3.16505,-1.7769,5.83439,-84.566,16.5288,-25.1936,32.2851,12.909,-4.75643,-1.09283,-2.43821
-0.0261502,0.00550396,0.000862381,-0.0280003,-9.57266,11.8157,-2.23413,8.23657,-323.71,-16.4384,394.41,-123.854,-13.929,-51.0293,5.92496,30.0,-24.0,8.25282,349.043,-12.222,-419.169,156.488,-17.9174,57.4996,-0.0260367,-30.0,11.9954,4.03388,-9.57266,-9.57266,-9.57266,-9.57266,5.66509,3.1606,1.29866,-3.52973,89.5857,49.2126,-9.01989,3.00731,-6.73746,-4.91977,-11.3863,-9.42997
-0.0268756,0.00507427,0.000797041,-0.0278687,-79.4414,87.5307,-8.82143,15.9099,281.14,-12.4024,-362.606,170.599,-12.0075,54.9133,7.23899,-30.0,24.0,8.90524,343.164,-11.0488,-419.716,166.92,-14.6677,56.2152,0.0137359,-30.0,13.1965,3.92686,-79.4414,-79.4414,-79.4414,-79.4414,-7.95797,1.36048,10.9635,-1.70461,45.6726,47.2669,30.7075,-15.4599,-17.425,-5.35541,-0.916775,-9.83677
-0.0274289,0.00469438,0.000681053,-0.0277812,-46.0456,48.0523,0.483704,1.80505,-313.51,-13.2443,411.685,-134.665,-8.35108,-51.6733,5.61365,30.0,-24.0,7.22194,330.297,-9.43102,-320.726,110.342,-13.3097,68.7628,-0.804382,-30.0,24.0,0.577007,-46.0456,-46.0456,-46.0456,-46.0456,9.77066,3.61355,3.30576,-4.10401,104.895,27.3231,-0.745766,55.3722,24.5852,-13.8803,4.45466,8.74194
-0.0278057,0.0043678,0.000959732,-0.0277081,-55.8613,63.9658,-3.51622,9.47605,275.315,-10.4539,-309.78,132.726,-8.59857,55.2331,6.0908,-30.0,24.0,6.92625,324.153,-10.215,-395.265,160.685,-11.9017,52.8153,-1.27981,-30.0,12.7673,1.4881,-55.8613,-55.8613,-55.8613,-55.8613,-0.39212,1.84689,7.23145,-0.95625,27.5282,35.7984,14.224,-18.6941,-17.694,-3.35952,-0.492254,-8.24331
-0.0282642,0.00409455,0.000397669,-0.0277042,-38.9598,46.4665,-1.49659,5.88263,-292.179,-11.5173,389.741,-126.755,-5.33596,-50.3853,5.17235,24.6859,-17.3801,6.70984,340.279,-8.3713,-331.521,113.602,-11.4784,68.443,-0.701082,-30.0,24.0,0.716699,-38.9598,-38.9598,-38.9598,-38.9598,-15.6343,0.865338,-3.26178,3.49642,93.7211,15.9436,23.4072,35.919,15.2626,-10.4229,9.4373,5.24134
-0.0286519,0.00384139,0.000667702,-0.0277465,-95.2623,103.229,-11.3229,14.0044,210.899,-8.18576,-235.619,114.134,-3.71863,47.6987,4.17434,-30.0,24.0,5.36486,320.913,-8.00694,-315.204,106.595,-8.63401,66.8919,-0.971348,-30.0,24.0,0.777304,-95.2623,-95.2623,-95.2623,-95.2623,-4.98914,2.03632,-11.0517,1.23968,52.1245,5.07554,51.9483,44.4709,23.71,-9.47873,4.28915,9.1503
-0.0289518,0.00362589,0.000432253,-0.0278155,-1.03646,8.18843,8.49164,-6.3118,-290.087,-7.84035,392.163,-142.767,-0.494323,-46.5933,3.34238,23.9696,-24.0,4.13364,293.982,-5.0406,-356.983,143.991,-7.37777,52.765,-0.987801,-30.0,20.7058,1.84872,-1.03646,-1.03646,-1.03646,-1.03646,-3.69885,0.328896,0.666049,1.46133,24.4218,25.2778,-43.6352,-4.41255,-9.43551,-6.24722,-6.1915,1.02525
-0.0292432,0.00345441,0.000344449,-0.027869,-68.6391,75.767,-9.95938,12.5589,205.632,-4.07672,-268.501,131.569,0.180391,41.8722,1.59703,-30.0,24.0,2.14833,-327.664,-1.09011,420.355,-160.025,-7.02394,-54.265,-1.20136,30.0,-24.0,1.28652,-68.6391,-68.6391,-68.6391,-68.6391,-5.88453,1.13884,-9.93341,1.75368,70.3178,-1.21056,44.2305,40.6759,23.4463,-6.31692,4.49431,7.09971
-0.0293115,0.00332548,0.000526314,-0.0278166,-59.5727,56.6544,-1.35738,4.09574,263.253,-2.73395,-313.514,127.268,0.306109,46.4135,0.393063,-30.0,24.0,0.0766047,-271.311,-0.387665,348.718,-142.571,-6.04271,-54.3199,-1.37509,21.221,-21.8126,0.643511,-59.5727,-59.5727,-59.5727,-59.5727,-4.81034,1.097,-7.96095,0.970095,101.853,-2.3143,3.26347,44.5707,25.2153,-4.00018,5.65335,2.76009
-0.0293396,0.00325829,0.000878861,-0.0276157,-63.9658,59.7031,-1.43861,3.66171,273.556,-3.34616,-339.877,139.659,0.716537,45.624,-0.460729,-30.0,21.4544,-0.858559,-282.912,-2.22809,384.302,-168.818,-5.14426,-53.9492,-0.899597,24.0139,-23.4427,0.992505,-63.9658,-63.9658,-63.9658,-63.9658,-2.93972,1.16323,-7.65454,0.321134,101.844,-7.08278,3.0615,42.5921,24.7293,-2.96075,5.4315,1.99701
-0.0294011,0.0032409,0.00130047,-0.0272244,-86.3847,90.5251,-1.89181,4.21867,254.916,-4.11145,-327.354,130.497,1.55015,41.865,-1.03469,-30.0,14.34,-1.17665,-314.886,-2.4752,405.675,-165.893,-2.78859,-53.9902,-0.259141,29.227,-24.0,1.23869,-86.3847,-86.3847,-86.3847,-86.3847,-5.41904,1.36067,-10.5189,0.809695,-20.3744,10.3444,-53.1488,-26.294,-18.7274,1.45387,-0.241546,-6.22857
-0.0294903,0.00325207,0.00176516,-0.0266314,-52.3176,61.8432,0.828243,1.73954,269.972,-2.81901,-341.417,138.904,2.55499,45.8842,-1.26332,-30.0,18.9074,-1.0594,321.284,-3.49776,-348.618,113.122,2.02102,60.8494,-0.0471151,-30.0,24.0,1.85122,-52.3176,-52.3176,-52.3176,-52.3176,-5.55088,0.150216,-8.74153,2.88909,-60.9136,4.34189,-27.9359,-28.5057,-18.5701,1.48646,0.566661,-4.12653
-0.0295887,0.00326397,0.00227511,-0.0259263,-65.2717,81.5424,-9.62109,11.6487,269.158,-1.68041,-343.591,140.767,4.01736,49.7149,-1.52642,-30.0,22.732,-1.292,-312.902,-1.48991,380.89,-149.379,1.99003,-58.8164,0.117065,27.7656,-14.9019,1.26369,-65.2717,-65.2717,-65.2717,-65.2717,-1.43641,0.504012,-10.5278,1.66471,-36.9496,-3.32798,-47.7909,-9.46628,-5.4241,2.28746,-7.38098,-1.44281
-0.0296053,0.00326146,0.00274707,-0.0252129,-89.6993,109.07,-13.0646,14.8364,278.456,1.36805,-361.031,146.137,4.75284,51.4384,-1.51395,-30.0,14.6578,-1.90083,-326.154,1.10135,387.68,-146.734,3.83902,-58.7364,-0.242521,30.0,-18.4994,1.00634,-89.6993,-89.6993,-89.6993,-89.6993,2.00116,0.728453,-12.5408,-0.294821,-3.45973,-7.54937,-66.4287,1.95176,2.44859,2.24936,-10.6094,1.45101
