com_y,sim_com_y,com_x,sim_com_x,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40
-0.0172497,-0.0256181,-0.000328961,-0.00232056,-69.9447,99.1355,-10.975,11.4083,296.402,-27.8326,-386.459,141.886,-5.98807,55.576,1.14602,-30.0,24.0,8.13574,-335.513,30.9235,385.923,-157.052,-64.0722,-57.8493,-14.4541,30.0,-24.0,11.5533,-69.9447,-69.9447,-69.9447,-69.9447,7.28272,-1.45623,-11.9904,-5.46864,6.86121,-29.2115,75.0344,-7.1991,2.40975,3.55928,13.4648,0.867272
-0.0191814,-0.0270302,8.32578e-05,-0.00202258,-87.278,116.708,-14.2365,16.0675,297.702,-25.4356,-390.447,140.734,-5.504,55.4114,1.26888,-30.0,24.0,7.56365,-338.785,5.6889,398.666,-163.852,-34.3319,-60.4087,-8.34431,30.0,-24.0,11.4363,-87.278,-87.278,-87.278,-87.278,7.20919,1.23968,-13.444,-5.78518,6.14609,-23.6376,77.1604,-5.8219,2.30997,2.47569,13.4209,0.571388
-0.0206702,-0.0282957,0.000564147,-0.00169654,-87.0984,113.524,-15.0732,18.6182,298.26,-19.1234,-399.601,151.113,-3.72548,54.9179,2.59169,-30.0,22.4122,7.24244,-347.711,11.5374,403.288,-161.573,-30.2725,-64.4898,-5.52064,30.0,-22.8548,10.0625,-87.0984,-87.0984,-87.0984,-87.0984,-0.691767,-7.81006,-13.835,0.275941,10.5114,-13.7365,76.3332,-3.57132,1.82513,0.391351,13.7577,0.351078
-0.0215448,-0.0292818,0.0010016,-0.00137433,-37.5904,34.3012,-14.8201,15.926,296.524,-13.0459,-383.621,142.535,-1.17302,55.3049,2.24878,-30.0,24.0,7.01572,295.972,2.79223,-395.705,161.185,-22.6092,42.0142,-3.70955,-30.0,24.0,3.68251,-37.5904,-37.5904,-37.5904,-37.5904,11.19,3.0209,-13.3612,-3.42826,-85.2492,9.41031,-6.89132,-23.3937,-15.6511,0.793769,0.616201,-3.55432
-0.0221441,-0.029988,0.00115711,-0.00112648,-65.9894,55.9773,-3.25787,8.64041,310.613,-12.7857,-384.318,140.006,-4.38952,59.145,1.08984,-30.0,24.0,4.30886,-283.72,-11.7363,283.093,-75.6982,-20.7982,-55.9599,-1.7296,30.0,-24.0,0.0568976,-65.9894,-65.9894,-65.9894,-65.9894,-5.25403,4.51719,8.02103,-4.50013,11.9912,7.14623,72.5886,2.53262,1.73272,-3.2715,13.0586,-0.611863
-0.0228036,-0.0305797,0.00104424,-0.000987385,-55.0965,48.5299,-0.384364,3.97375,280.573,-12.3731,-367.43,149.299,-11.3943,52.6444,2.7074,-26.6967,19.3617,3.68072,-341.705,-16.8052,439.007,-156.383,-22.2308,-54.3857,0.0503176,30.0,-7.64838,0.0976707,-55.0965,-55.0965,-55.0965,-55.0965,1.23212,4.71106,5.15802,-3.97368,21.1628,15.9913,74.3833,1.87316,-0.0511153,-5.08038,12.4571,0.0927553
-0.0234345,-0.0311822,0.000905236,-0.000868466,-57.19,58.9615,0.313125,3.89259,297.692,-12.9069,-384.81,166.782,-13.7255,52.496,4.30038,-30.0,24.0,5.52399,-400.682,-18.2205,527.494,-206.704,-20.8605,-60.6584,0.0634002,30.0,-23.8806,0.605432,-57.19,-57.19,-57.19,-57.19,6.86333,4.54916,5.16192,-3.97607,101.33,19.7265,8.66086,26.7332,13.0747,-5.98424,1.94995,3.61234
-0.0241598,-0.0317989,0.000543909,-0.00075164,-1.91063,-20.0693,-2.72024,-3.61174,310.433,-11.5824,-381.463,163.514,-10.9774,57.5151,5.98224,-30.0,24.0,7.93296,-161.958,-14.9668,149.623,-13.359,-21.352,-42.5681,-1.75739,30.0,3.58564,-2.70924,-1.91063,-1.91063,-1.91063,-1.91063,-17.4453,2.76308,1.5703,8.0852,15.8671,21.7705,69.6676,3.47687,-0.802604,-6.11766,12.8168,-0.598556
-0.024794,-0.0324023,0.000250257,-0.000705416,68.4395,-85.2141,3.10276,-8.04656,-293.205,-16.2442,388.325,-134.354,-9.41414,-52.8719,4.89915,30.0,-24.0,7.45019,-176.287,-14.9456,203.612,-59.436,-23.6363,-41.7546,-3.45952,30.0,-2.34335,-4.19029,68.4395,68.4395,68.4395,68.4395,-5.98398,3.74131,-8.39626,8.72087,90.9638,19.6169,5.56185,24.2469,11.3254,-6.07752,2.41893,3.2957
-0.0255111,-0.032996,-2.25689e-05,-0.000815952,-2.08498,-15.0905,-1.15153,-5.64644,291.264,-14.9844,-362.005,172.561,-12.6463,57.3511,5.63314,-30.0,24.0,7.6029,350.179,-16.2772,-521.306,255.286,-21.103,41.2882,-2.88819,-30.0,23.77,-1.07864,-2.08498,-2.08498,-2.08498,-2.08498,-17.3048,2.72571,1.19826,8.47397,17.0103,19.794,66.0097,3.41246,-0.91323,-5.58766,12.3037,-0.740717
