com_y,sim_com_y,com_x,sim_com_x,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40
-0.0129007,0.0144412,-0.00167606,-0.023761,5.96079,-15.2806,0.191033,-3.12844,276.977,-20.3663,-358.18,137.322,-20.2108,54.2324,-5.81153,-30.0,24.0,12.17,352.909,-2.69233,-425.898,151.128,-36.3065,65.5685,-10.8091,-30.0,21.4995,12.8509,5.96079,5.96079,5.96079,5.96079,-6.96278,3.29414,-5.16553,1.94931,-13.1324,-10.8805,87.8298,6.91071,1.5995,-8.57166,8.26922,0.828212
-0.0148935,0.0129866,-0.00151462,-0.0236056,-9.4836,22.8701,-2.52395,3.50299,-314.594,-22.2641,424.959,-189.587,-16.9682,-50.3564,-5.78112,30.0,-24.0,10.0559,356.04,-10.6536,-437.163,161.557,-21.1071,65.7465,-6.31771,-30.0,24.0,12.0222,-9.4836,-9.4836,-9.4836,-9.4836,-7.50312,3.31309,-5.02961,1.48168,-12.9432,-18.5033,84.6833,10.3729,1.93419,-10.7943,6.21546,1.65654
-0.016496,0.011485,-0.00122452,-0.0233901,-10.3919,23.528,-2.69017,3.6017,-308.002,-22.467,419.585,-189.189,-8.4955,-50.695,-3.13482,30.0,-24.0,9.50477,360.519,-15.0432,-433.648,155.311,-9.37502,67.6028,-1.93063,-30.0,24.0,9.11614,-10.3919,-10.3919,-10.3919,-10.3919,-15.4892,1.62477,-0.712954,4.79669,92.2391,-16.5118,23.0378,35.4638,14.737,-11.6499,1.55245,4.26834
-0.0175738,0.0104574,-0.000953297,-0.0232246,-8.13575,19.6565,-2.59675,3.59622,-316.167,-19.5272,393.984,-162.756,-3.56983,-57.6785,-1.14504,30.0,-24.0,7.50203,357.776,-13.2716,-420.319,146.128,-11.258,68.7518,-1.13151,-30.0,24.0,5.35228,-8.13575,-8.13575,-8.13575,-8.13575,15.1174,4.17863,0.421032,-4.02045,110.987,-3.33789,12.986,47.2681,21.4693,-12.8053,0.0759286,7.87512
-0.0183754,0.00957342,-0.000713678,-0.0230861,-8.65704,19.3497,-2.35393,3.59658,-320.168,-16.9657,393.45,-153.339,-6.77248,-56.8417,-1.3406,30.0,-16.1763,4.43486,324.739,-17.1644,-367.65,125.891,-13.0672,65.5563,-0.611721,-30.0,24.0,3.27705,-8.65704,-8.65704,-8.65704,-8.65704,-1.15965,1.93687,11.6253,-0.952737,82.3589,11.5839,23.4041,48.9198,21.7238,-15.1004,0.740811,11.0944
-0.0191316,0.00886485,-0.000351497,-0.0229618,-89.6426,107.226,-16.8758,20.567,-298.765,-18.2857,368.483,-138.476,-8.18481,-53.1273,0.689534,30.0,-24.0,3.61736,317.92,-17.3716,-340.96,116.921,-14.9771,65.8392,0.568208,-30.0,24.0,2.23434,-89.6426,-89.6426,-89.6426,-89.6426,-1.25745,1.9015,10.4326,-2.07172,107.271,28.5454,-2.81532,57.7204,24.0647,-16.0854,2.23091,9.62659
-0.0198158,0.00813683,-0.00014289,-0.0228509,-90.0034,105.371,-16.6331,21.1235,-282.269,-17.1255,363.067,-140.374,-12.2225,-53.1401,2.0961,30.0,-24.0,4.4156,333.027,-10.5048,-363.471,140.667,-19.2847,66.9776,1.10728,-30.0,24.0,1.57694,-90.0034,-90.0034,-90.0034,-90.0034,9.99905,2.94176,0.327064,-4.63334,105.127,39.5023,-5.9148,58.8375,24.4486,-16.6437,3.15289,11.0166
-0.0203688,0.00739387,-0.000315884,-0.0227234,4.63274,-21.673,1.61206,-1.76029,315.242,-12.7905,-397.263,174.02,-15.2376,57.0088,4.19174,-30.0,24.0,5.66627,309.012,-6.56971,-334.603,135.557,-18.7068,62.8267,-0.436941,-30.0,24.0,0.894567,4.63274,4.63274,4.63274,4.63274,-4.59287,0.834704,11.8097,-1.75362,38.0965,19.7364,45.8191,56.4515,24.078,-19.3495,2.8953,15.0121
-0.0208014,0.0066742,-0.000479157,-0.0226931,86.2497,-109.495,18.2149,-18.5853,-301.777,-12.5457,390.348,-117.927,-13.5934,-51.2086,4.89839,30.0,-17.2462,7.17793,324.34,-5.43242,-313.051,110.661,-19.9188,69.1538,-1.88264,-30.0,24.0,-1.30934,86.2497,86.2497,86.2497,86.2497,10.5662,2.81805,0.613531,-4.72057,102.941,43.2147,-3.10845,58.8227,26.2093,-14.7518,4.32704,11.0802
-0.0211475,0.00599525,-0.000676459,-0.0227876,3.10318,-18.8463,3.0461,-1.6129,293.576,-9.36324,-345.553,161.79,-15.1162,56.9521,6.39204,-30.0,24.0,6.90884,275.5,-7.11086,-347.418,166.067,-20.7817,52.2958,-2.49046,-30.0,24.0,-0.292539,3.10318,3.10318,3.10318,3.10318,-0.776417,1.05309,10.1022,-1.11832,33.7086,13.5548,54.1099,54.1968,24.973,-16.6218,4.02804,14.1413
-0.0215924,0.00538917,-0.00090926,-0.0229674,86.193,-104.084,16.379,-15.567,-282.757,-10.25,395.764,-138.002,-12.5566,-42.7572,6.79026,24.056,-24.0,7.91987,241.093,-7.25258,-349.592,165.958,-20.5526,38.0121,-1.35058,-30.0,10.669,0.970325,86.193,86.193,86.193,86.193,9.57937,2.00482,3.00876,-2.89676,109.216,32.0953,0.490293,55.2643,26.7086,-11.4873,5.68075,9.44949
-0.022117,0.00489606,-0.000916548,-0.0231507,16.2122,-26.1,1.87835,-1.5571,203.69,-7.94382,-263.921,117.986,-11.1635,35.2063,6.9104,-30.0,13.3991,7.51725,278.804,-7.367,-378.36,133.387,-17.1521,28.3654,0.212059,-30.0,0.533573,-0.0738828,16.2122,16.2122,16.2122,16.2122,0.428588,1.85045,5.26343,-0.549269,-129.957,56.5722,22.1874,-21.8236,13.0991,38.551,1.14768,5.55364
-0.0225084,0.0045372,-0.000557835,-0.02325,82.7235,-89.8862,12.8744,-14.5745,-263.662,-7.33371,383.798,-170.56,-8.01097,-39.0599,4.44811,21.6493,-24.0,5.76096,272.393,-10.5231,-363.939,123.453,-14.9646,27.8454,-0.398789,-30.0,6.65519,0.735637,82.7235,82.7235,82.7235,82.7235,4.86163,2.49423,-0.75044,-1.6156,54.6964,13.2677,48.4282,37.9342,19.992,-7.61513,-2.27117,5.8171
-0.0230065,0.00430689,0.000247919,-0.0231364,5.56164,-9.141,-0.368211,-2.49159,217.945,-8.91804,-258.796,99.512,-7.36752,43.3083,2.06392,-30.0,24.0,3.70297,319.069,-15.3553,-426.862,165.476,-12.6419,45.0362,-0.317917,-30.0,21.5314,1.65322,5.56164,5.56164,5.56164,5.56164,2.3147,2.0668,1.91148,-0.0510211,104.508,10.7484,-1.24853,38.1075,18.79,-5.74365,-2.55022,1.28906
-0.023593,0.00410394,0.001091,-0.0226987,-0.935426,-3.53082,-0.571434,-3.27772,263.102,-10.0259,-299.852,105.309,-8.71741,50.4893,-0.416493,-30.0,24.0,2.75386,309.93,-15.4241,-421.003,172.19,-11.4734,43.533,0.58716,-30.0,24.0,3.01752,-0.935426,-0.935426,-0.935426,-0.935426,3.64856,1.93439,0.186054,-0.202059,106.99,6.61493,-1.90706,33.0837,16.314,-4.64518,-3.38107,0.13812
-0.024232,0.00387127,0.00177355,-0.0220366,-4.22933,-2.87307,-0.293223,-3.70725,292.311,-11.154,-332.295,122.295,-7.78539,54.368,-1.8654,-30.0,24.0,2.38974,284.527,-13.8406,-394.831,171.439,-9.6638,39.4626,1.41393,-30.0,24.0,4.32335,-4.22933,-4.22933,-4.22933,-4.22933,3.75218,1.60382,-1.19789,-0.0482811,109.701,3.9098,-2.9953,28.7535,14.1401,-3.73765,-4.71795,-0.687959
-0.0248184,0.0035516,0.00242769,-0.021225,-6.6185,-4.41047,0.319553,-3.70047,298.153,-11.4225,-344.627,132.318,-5.53187,54.1736,-2.4729,-30.0,24.0,1.68309,-91.4008,-11.2097,106.794,-26.323,-8.59028,-7.58823,1.68016,14.4857,-5.75311,5.13737,-6.6185,-6.6185,-6.6185,-6.6185,1.90129,1.30877,-4.00974,0.228857,110.849,1.73168,-4.56257,24.8992,12.3491,-2.71711,-5.93148,-1.51182
-0.0252892,0.00311702,0.00290724,-0.0203291,-98.0374,105.872,-13.3484,14.913,283.679,-10.6909,-369.871,162.768,-3.50346,50.9412,-2.65871,-30.0,24.0,0.505987,327.263,-6.18603,-308.689,70.8946,-4.43673,57.2014,-0.0698526,-30.0,24.0,5.42341,-98.0374,-98.0374,-98.0374,-98.0374,-17.2334,-1.0178,0.572694,6.39841,-138.616,23.7518,-30.7672,-10.9414,-1.52393,4.0886,-13.1215,-1.28388
-0.0256402,0.00275519,0.00344485,-0.0197582,-95.9337,103.264,-13.9859,16.574,289.728,-4.63582,-367.758,151.953,-8.1746,42.2303,-5.37002,-30.0,19.9553,0.00898629,329.418,-10.3583,-345.168,105.337,-0.668887,58.9707,1.01786,-30.0,24.0,4.4205,-95.9337,-95.9337,-95.9337,-95.9337,-4.25887,2.17826,-10.3572,0.505566,-8.68603,7.56496,-50.4619,-24.9148,-17.635,1.99652,-1.00408,-7.35011
-0.0259649,0.00239665,0.00380922,-0.0192664,-94.7332,103.192,-14.5087,17.9847,299.066,-10.8266,-398.481,173.47,-3.19033,49.2103,-1.98736,-30.0,22.0735,-1.23256,330.426,-8.97002,-376.28,136.462,1.33021,60.1214,0.790011,-30.0,24.0,4.9139,-94.7332,-94.7332,-94.7332,-94.7332,-4.54614,1.51354,-10.226,1.3447,-27.9365,4.68182,-47.763,-26.7794,-18.0111,2.2911,-0.958981,-6.24088
-0.0262834,0.00209902,0.00406592,-0.0189491,-93.1003,102.764,-14.0224,18.0154,294.022,-10.8367,-370.343,148.295,-0.884913,46.7878,-0.234947,-30.0,24.0,0.846004,-344.954,-5.71639,418.323,-147.486,1.14623,-63.9567,-0.899912,30.0,-14.8807,4.62364,-93.1003,-93.1003,-93.1003,-93.1003,-15.8351,-0.14398,-1.96441,2.90764,107.195,-14.654,3.25744,23.1355,12.9653,-1.91669,7.14047,-0.629587
-0.0264579,0.00190362,0.00417587,-0.018796,-9.10277,16.4013,0.713223,3.21542,-280.628,-11.0944,329.469,-104.903,4.27358,-55.5044,0.882988,30.0,-24.0,1.95388,-334.965,-2.25249,415.244,-150.271,3.80556,-60.6068,-2.70386,30.0,-17.0435,3.46742,-9.10277,-9.10277,-9.10277,-9.10277,-15.6773,-0.99876,0.637963,4.01907,90.3143,-18.1195,-9.31568,25.3963,15.9042,-1.24423,-0.940816,2.45191
-0.0265375,0.00177872,0.00417354,-0.0187543,-7.45047,16.1474,0.564448,3.48216,-300.272,-6.9958,391.306,-146.856,5.90595,-55.758,1.10738,30.0,-24.0,1.69571,-332.011,-2.84113,419.783,-148.921,5.75085,-58.3259,-4.93659,30.0,-18.208,1.75941,-7.45047,-7.45047,-7.45047,-7.45047,-12.6888,-0.186416,-1.22128,1.94294,47.9219,-19.8176,0.557213,11.3861,7.68666,-0.666263,0.664589,1.61008
-0.0265832,0.00176247,0.00406911,-0.0187976,-6.05345,15.826,0.226531,3.93541,-283.662,-6.53701,350.913,-114.847,7.17517,-54.6968,0.859644,30.0,-24.0,0.778119,279.798,-3.34118,-350.398,152.545,7.63958,49.2771,-6.83107,-30.0,22.656,1.7105,-6.05345,-6.05345,-6.05345,-6.05345,6.99966,0.604813,3.47651,-1.64653,25.3902,-24.9401,-16.8222,13.9854,12.6746,3.88554,-7.07253,1.42853
-0.0269559,0.00178872,0.0035609,-0.0189402,85.6728,-98.2678,15.7724,-15.8294,-216.038,-6.57671,345.723,-149.753,8.16503,-28.1443,0.640536,30.0,-24.0,0.800474,-316.765,-6.14949,402.458,-149.087,9.7176,-59.8211,-5.74264,30.0,-23.1219,-0.455735,85.6728,85.6728,85.6728,85.6728,4.45759,-0.481919,10.8309,-0.891927,18.1542,-38.8494,60.9347,15.6117,17.1583,2.69732,-0.904703,7.289
-0.0268621,0.00181806,0.0035025,-0.019143,90.7802,-103.927,15.8833,-16.7584,-301.816,-5.90434,363.093,-108.764,9.59599,-50.3174,0.369259,30.0,-24.0,1.44347,-309.944,-5.62073,392.887,-152.513,12.5546,-56.6983,-6.37312,28.8931,-24.0,-0.225077,90.7802,90.7802,90.7802,90.7802,9.18267,-0.602404,6.3421,-0.412755,4.09662,-40.7612,41.961,15.5272,17.0975,3.10327,-0.720983,7.53954
-0.0270427,0.00180773,0.00316833,-0.0193565,85.95,-97.2926,14.94,-16.5748,-281.889,-3.82868,345.434,-113.613,12.1911,-46.6078,0.0679969,30.0,-24.0,0.806072,-261.164,-4.81409,305.524,-126.235,16.2855,-51.9449,-7.0192,17.9243,-24.0,0.187951,85.95,85.95,85.95,85.95,16.1687,-0.369921,-0.199739,-0.768041,11.5151,-44.6952,22.9829,13.9811,16.6269,3.88867,-0.98998,7.9452
-0.0271852,0.00175978,0.00324714,-0.0195291,1.13137,-2.47172,-0.580527,-1.43698,282.044,0.665785,-337.026,111.178,13.7421,50.6511,-0.391517,-30.0,8.89897,-0.80286,-282.955,-4.83451,351.472,-164.285,20.2088,-51.4094,-6.96731,22.7715,-24.0,0.44488,1.13137,1.13137,1.13137,1.13137,13.8624,-1.09451,0.0251682,1.1016,-29.0857,-45.7758,35.4423,-6.6589,4.52723,4.28279,6.73681,7.48479
-0.0272543,0.0016933,0.00378427,-0.0194404,18.6994,-23.2247,-1.28451,-2.76641,301.236,3.00317,-343.662,69.024,15.0669,39.3888,-1.18079,-30.0,-7.90726,-2.36822,289.001,-1.59336,-369.674,110.222,24.9711,44.1904,-6.94986,-30.0,15.3124,1.34882,18.6994,18.6994,18.6994,18.6994,7.51282,-1.63701,-4.44726,2.02085,-50.2508,-48.0629,25.3721,-16.8662,-0.988876,5.18298,6.84386,7.98338
-0.0272632,0.00167001,0.00453687,-0.019098,-68.7958,93.6627,-18.0264,17.7131,266.595,5.75786,-406.892,132.971,16.7998,18.3479,-1.91932,-30.0,5.27462,-3.59596,280.48,0.572847,-365.981,131.466,28.2558,53.7514,-7.06831,-30.0,24.0,1.1676,-68.7958,-68.7958,-68.7958,-68.7958,4.76139,-1.7437,-7.518,2.72358,-63.8697,-56.6301,24.1556,-9.91864,3.81897,5.35117,13.4341,8.85791
-0.0270716,0.00172569,0.00549372,-0.0184954,-6.03382,24.1061,-7.65031,6.68358,-142.541,8.47845,238.446,-162.354,18.9691,-24.1463,-2.56523,30.0,-22.1381,-4.87389,-348.258,4.3538,390.882,-153.002,27.5067,-56.8366,-6.75131,30.0,-21.4934,-3.03644,-6.03382,-6.03382,-6.03382,-6.03382,-1.46485,-2.98747,-2.38179,2.4855,-72.3886,-63.392,3.49821,8.41813,16.7136,7.07074,1.77432,10.9663
-0.0265347,0.00186881,0.00609894,-0.017866,-82.7705,106.715,-18.8922,19.1662,306.311,12.9698,-502.47,210.133,20.9332,30.6642,-3.21208,-30.0,24.0,-5.91183,-356.521,9.08461,396.04,-150.744,29.2457,-59.1278,-7.42541,30.0,-21.8283,-4.06024,-82.7705,-82.7705,-82.7705,-82.7705,7.99609,-2.51972,7.09344,0.56815,-69.6852,-63.9257,26.3432,-15.7553,2.3014,6.72644,14.5073,10.4412
-0.0259331,0.00219528,0.0065269,-0.0171448,-34.7947,48.5774,-5.44811,6.42911,-61.4182,16.5778,70.7834,-29.6364,23.7143,3.89962,-4.2553,30.0,1.04904,-7.39881,-360.77,8.562,422.649,-153.591,30.8917,-60.7319,-8.37529,30.0,-21.0518,-5.4764,-34.7947,-34.7947,-34.7947,-34.7947,7.60977,-1.73061,5.89169,-1.43881,-75.0285,-72.0205,11.1456,0.166652,13.7079,8.58704,3.53238,11.7995
-0.0252424,0.00262196,0.00670239,-0.0166077,-69.3929,81.8906,-5.66227,8.84178,28.0822,14.3218,-10.9279,-0.135393,22.4331,11.1688,-6.98862,16.0367,11.5444,-10.8232,-379.936,13.6756,447.932,-146.864,22.664,-63.5079,-8.15044,30.0,-18.1781,-5.28352,-69.3929,-69.3929,-69.3929,-69.3929,11.9876,-2.16,2.32234,1.30832,-74.3043,-27.7909,16.0813,-0.668048,3.0597,1.20972,7.63958,2.89274
