com_y,sim_com_y,com_x,sim_com_x,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40
-0.0134054,0.0119622,0.000495677,-0.0013062,5.9396,-19.4949,0.727384,-4.11841,-301.796,40.4626,280.933,-75.2214,-64.3897,-64.6415,-16.0527,30.0,-24.0,7.95505,370.372,91.1613,-482.326,188.133,-101.606,68.5771,-16.1242,-30.0,24.0,4.05607,5.9396,5.9396,5.9396,5.9396,16.7741,5.05128,0.566752,-2.97313,-95.7916,-8.96834,-8.56788,-28.5688,-15.2094,4.9544,-1.39492,-3.56501
-0.0150213,0.0107667,0.000813173,-0.00113735,32.5053,-58.3173,11.3831,-14.3461,-40.2286,61.5745,234.109,-173.694,-70.7112,48.0791,-14.1264,22.0288,-24.0,7.41551,236.39,106.881,-344.561,149.55,-102.643,52.197,-21.5903,-18.8745,4.54012,4.53107,32.5053,32.5053,32.5053,32.5053,17.057,4.54982,-0.23353,-3.28336,-79.8088,-8.31554,-15.711,-26.8429,-14.2796,4.15814,-2.5672,-1.56026
-0.0161336,0.00977726,0.000700414,-0.00106061,0.706703,-18.1218,0.229256,-0.636441,-340.638,19.3462,330.688,-82.2654,-37.4617,-65.8196,-7.45149,30.0,-24.0,7.08584,332.108,23.973,-457.818,199.642,-34.3061,58.8218,-10.3306,-30.0,24.0,8.21144,0.706703,0.706703,0.706703,0.706703,8.19811,2.6944,5.23298,-1.74592,-84.8826,3.30209,-7.58068,-26.7429,-16.3201,2.32638,-0.923589,-3.61918
-0.0170946,0.00905257,0.000802326,-0.00102188,-81.371,94.7507,-13.1203,18.4735,320.791,-10.1697,-479.299,220.559,-11.0766,41.1247,-0.890137,-29.5069,24.0,3.33536,351.789,-9.27746,-437.599,185.597,-11.9493,59.0779,-2.55009,-30.0,24.0,3.61759,-81.371,-81.371,-81.371,-81.371,14.7425,2.90792,0.116899,-4.03043,20.0424,0.764717,69.8484,0.847252,1.69451,-2.24831,13.0933,0.031012
-0.0176332,0.00854778,0.000419442,-0.0010354,-83.6067,95.8506,-12.2311,18.6802,320.231,-10.2649,-476.997,227.191,-18.3351,43.4324,-1.73035,-30.0,24.0,0.0386509,294.949,-12.7246,-312.788,120.356,-16.3628,63.0791,-3.42904,-30.0,24.0,-0.626235,-83.6067,-83.6067,-83.6067,-83.6067,-0.617857,2.16653,-12.7364,0.575372,21.0421,7.72824,72.6773,1.0645,0.788766,-3.48319,12.8421,-0.0496844
-0.0181577,0.00810571,0.000114198,-0.00107331,3.1773,-2.13649,4.17709,2.91367,-371.459,-3.75788,521.78,-171.219,-30.9811,-30.3739,-4.16038,30.0,21.4625,-3.98777,239.745,-5.9303,-428.885,248.082,-26.8733,17.2426,-3.95928,-22.3893,24.0,-6.47271,3.1773,3.1773,3.1773,3.1773,-1.34489,2.68678,-13.3347,0.47181,90.8158,12.2742,-0.463368,23.1265,11.9791,-4.22867,1.20209,3.03284
-0.0187526,0.007593,-0.000676296,-0.00120444,-37.9963,45.2164,-3.78483,13.9477,-115.576,-8.2836,243.746,-89.1402,-35.967,5.43106,-2.85661,17.5341,5.45771,-4.21119,391.737,-18.6338,-455.589,175.658,-23.8117,50.3233,-3.10844,-30.0,24.0,-7.8265,-37.9963,-37.9963,-37.9963,-37.9963,-14.9468,1.58899,2.14103,1.82787,89.751,17.467,9.03232,21.7246,10.3349,-5.16873,3.59272,2.41192
-0.0195347,0.00698624,-0.000880693,-0.0013692,-78.5876,87.498,-7.19668,18.0652,206.975,-13.4723,-80.4134,-10.2084,-33.0075,49.7675,0.42936,-30.0,24.0,-0.889444,429.861,-29.2823,-474.546,172.998,-16.5715,63.2221,-0.175226,-30.0,24.0,-5.81835,-78.5876,-78.5876,-78.5876,-78.5876,-12.472,2.52712,-3.36074,0.571236,22.2826,23.2847,71.8448,1.79933,-1.88524,-6.40882,13.043,-0.0880957
-0.0203904,0.0063101,-0.00147697,-0.00149513,-3.64982,10.3805,-1.04956,9.98194,-475.851,-14.3391,835.211,-361.835,-24.316,-35.0371,3.73381,30.0,-12.855,0.977319,423.518,-30.5003,-446.216,152.677,-9.76166,65.0637,3.76726,-30.0,24.0,-5.94349,-3.64982,-3.64982,-3.64982,-3.64982,-4.34237,2.98345,-10.97,-1.318,59.1097,22.3453,25.8367,24.3949,10.9839,-6.92994,1.95831,2.69583
-0.021073,0.00563493,-0.00178181,-0.00165267,-26.0394,41.1214,-8.65761,17.3217,-43.8589,-11.9314,147.633,-72.1899,-20.68,-7.81647,4.39165,-17.1247,-9.91493,0.419571,431.16,-30.6279,-459.798,159.182,-2.88822,62.6793,2.69878,-30.0,24.0,-6.28276,-26.0394,-26.0394,-26.0394,-26.0394,-16.5512,0.0273932,2.68578,1.91884,48.61,21.1488,36.4102,18.4869,7.32899,-6.15666,6.25832,0.358424
