Time,Distance,RMSE_zmp_x,RMSE_zmp_y,RMSE_com_x,RMSE_com_y,RMSE_com_z,ajustes,RMSE_ABS_com_x,RMSE_ABS_com_y
52.260999999999996,2.0707832,0.00683148117753414,0.0013350287003462205,0.002237553002804388,0.006438809973874784,0.0009073548759376875,0,0.005723142647620697,0.03900837774316984
