com_y,sim_com_y,com_x,sim_com_x,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40
-0.0107252,-0.0213596,0.00408908,0.000298228,95.9355,-108.283,15.5086,-18.486,278.543,73.7298,-333.522,113.09,-89.1082,57.4783,-16.2659,-30.0,9.21354,1.10962,-349.22,-10.7887,417.198,-152.83,-23.8861,-64.5014,-8.45171,30.0,-21.9537,8.5945,95.9355,95.9355,95.9355,95.9355,-0.923355,0.754217,13.6874,1.90509,8.74256,-21.6409,74.5022,-5.61625,1.62104,2.0728,13.9904,0.739979
-0.0120823,-0.0224968,0.00408417,0.000421977,-14.4756,28.8601,-5.96242,7.03407,-285.226,128.572,209.755,-24.49,-121.582,-84.0,-25.4989,30.0,-24.0,-1.97324,-332.485,-22.1336,423.674,-172.761,-10.1507,-61.197,-2.21315,30.0,-24.0,6.89619,-14.4756,-14.4756,-14.4756,-14.4756,21.5066,0.57568,-0.797506,-6.95463,88.6496,-24.3369,5.40524,19.7324,16.2349,2.12856,2.62693,5.01534
-0.0134986,-0.0235371,0.00451493,0.000647289,-2.35763,14.3203,0.146104,0.825824,-357.444,117.8,413.268,-150.081,-113.345,-84.0,-25.3818,30.0,-24.0,-6.5252,355.579,-21.5356,-418.858,155.93,-3.8416,65.4929,-2.04012,-30.0,24.0,7.93315,-2.35763,-2.35763,-2.35763,-2.35763,20.3559,2.50205,-3.83005,-8.47734,87.6013,-24.3522,5.71916,20.8188,17.0291,2.19827,1.47304,5.15788
-0.0147342,-0.0245031,0.00473836,0.000858655,18.2308,-18.2265,-3.71311,3.2347,301.164,78.9943,-205.351,2.45256,-92.1371,72.9749,-17.8823,-30.0,24.0,-11.0685,353.322,-22.1629,-417.866,156.516,-6.72271,65.1354,-3.24584,-30.0,24.0,5.05007,18.2308,18.2308,18.2308,18.2308,-8.45089,1.82609,7.85375,-2.01707,-17.9716,0.61419,-62.6247,-3.35975,-2.91412,2.71912,-8.29147,-0.849423
-0.0159419,-0.0254327,0.00468452,0.000948044,76.1534,-94.2714,18.7709,-20.038,-99.63,40.6868,310.748,-154.441,-68.8269,84.0,-10.4068,-30.0,24.0,-11.3847,-318.292,-21.149,384.86,-152.419,-15.4346,-54.4765,-2.01328,30.0,-24.0,3.98798,76.1534,76.1534,76.1534,76.1534,-17.7747,1.35849,1.60134,6.15368,-9.3801,13.2457,-71.8909,-1.50367,-3.43408,0.834244,-13.3597,-0.254812
-0.0171338,-0.0263533,0.00521069,0.00101805,72.4016,-89.8108,14.1378,-15.3158,-93.8177,11.1302,307.217,-155.17,-49.4534,84.0,-4.17461,-30.0,24.0,-9.16263,-344.53,-19.7235,423.723,-167.446,-19.6976,-59.0095,0.65632,30.0,-17.4565,4.84739,72.4016,72.4016,72.4016,72.4016,-18.5336,1.92901,2.33491,6.95598,0.153566,24.5735,-74.72,-0.462925,-4.81881,-1.48641,-12.9164,-0.230104
-0.0181973,-0.0272268,0.00543407,0.00115912,43.1156,-61.8592,10.5651,-11.2469,-84.9479,-10.6976,303.681,-153.31,-31.5074,84.0,0.708748,-30.0,24.0,-7.64539,-344.311,-16.8264,432.715,-171.509,-19.7856,-58.5026,2.32679,30.0,-17.8822,6.18457,43.1156,43.1156,43.1156,43.1156,-19.0355,2.27767,2.428,7.70539,-4.80599,31.4293,-68.9131,-2.05952,-7.02879,-2.77114,-10.9495,-1.39954
-0.0190537,-0.0280062,0.00569386,0.00141604,-2.94648,-17.589,7.17292,-6.85475,-79.425,-23.5852,289.123,-137.048,-19.237,84.0,4.06871,-30.0,24.0,-7.61536,-338.441,-13.3863,409.331,-146.296,-18.3023,-57.2672,2.55504,30.0,-13.3547,6.268,-2.94648,-2.94648,-2.94648,-2.94648,-18.8772,2.39208,2.60781,8.28268,98.0598,17.0653,8.40369,26.4139,13.299,-5.67231,1.48897,3.80481
-0.0197148,-0.0287178,0.00579808,0.00178489,59.3556,-82.1952,14.3688,-14.2661,-618.305,-30.1578,999.863,-421.741,-13.6357,-11.6645,5.6203,30.0,-24.0,-7.25745,-354.803,-11.8632,417.335,-135.451,-16.5154,-60.375,1.30755,30.0,-12.9115,5.40543,59.3556,59.3556,59.3556,59.3556,-5.64145,3.11094,-7.22611,8.65916,19.7071,17.2604,74.6108,2.94994,-0.433316,-5.5585,12.5173,0.0217097
-0.020291,-0.0291674,0.00576148,0.00206968,0.417209,-19.9068,9.89034,-9.03669,-91.0343,-22.1672,333.4,-148.086,-19.3758,84.0,5.57439,-30.0,16.1733,-6.8948,-334.176,-8.66332,409.997,-135.268,-17.8767,-57.1361,0.316852,30.0,-11.7327,3.79994,0.417209,0.417209,0.417209,0.417209,-18.7966,2.10041,2.03114,8.66346,-74.8714,30.9486,-7.83318,-22.0288,-18.3243,-3.01025,-1.67174,-3.99892
-0.0208529,-0.0295578,0.00575726,0.00230801,65.5057,-85.9624,18.372,-17.5466,-627.559,-16.7217,1022.02,-417.178,-24.0469,-11.7425,4.9422,30.0,-24.0,-4.69015,-354.041,-11.0387,433.395,-139.079,-16.271,-61.1918,-0.473725,30.0,-8.53369,2.57117,65.5057,65.5057,65.5057,65.5057,-5.4445,2.51171,-7.87978,8.3427,21.0513,11.8618,68.6874,8.65568,3.69896,-4.46213,9.55192,0.415597
-0.0214419,-0.0298944,0.0054797,0.0024069,34.3942,-48.5447,11.8236,-10.3387,-99.4548,-0.245348,338.547,-140.026,-34.3559,84.0,2.92524,-30.0,18.9711,-3.80968,-343.856,-11.3551,427.028,-140.325,-16.0737,-58.5468,-0.206804,30.0,-9.218,1.4441,34.3942,34.3942,34.3942,34.3942,-18.4263,1.37524,1.61911,7.98823,87.7183,8.62019,15.8225,22.7527,12.4275,-4.36975,2.22137,3.79671
-0.0220699,-0.030241,0.00538733,0.00237267,65.5415,-81.2182,18.3968,-17.5221,-569.589,7.93764,971.033,-414.463,-39.0586,-1.59979,1.34189,30.0,-24.0,-2.67556,-350.862,-13.484,433.325,-145.727,-13.6388,-61.7623,-0.519805,30.0,-10.7598,0.890605,65.5415,65.5415,65.5415,65.5415,-7.17812,1.58262,-7.57357,7.54117,20.5183,6.29372,70.3046,4.98302,2.36378,-3.47574,10.8771,0.646479
