com_y,sim_com_y,com_x,sim_com_x,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40
-0.0118401,-0.021964,0.00300809,-0.000190138,-4.04622,16.7453,-1.92503,3.0047,317.103,22.5181,-415.768,158.271,-54.4675,57.5575,-14.1826,-30.0,5.39999,10.074,338.953,121.013,-452.711,195.939,-129.198,60.2953,-16.7185,-30.0,24.0,-1.6629,-4.04622,-4.04622,-4.04622,-4.04622,-16.5115,0.925526,0.80526,4.86893,82.4122,-27.477,9.0389,23.0967,15.664,-1.25849,-1.9165,3.34674
-0.0137227,-0.0232461,0.00290102,-0.000156664,-4.22463,14.946,-2.06817,3.37242,331.939,-1.7763,-469.609,205.806,-25.5015,60.7485,-8.19901,-30.0,22.7107,10.0316,352.824,65.3488,-422.775,161.488,-79.8205,64.8525,-15.4087,-30.0,24.0,7.23779,-4.22463,-4.22463,-4.22463,-4.22463,-16.0966,0.636662,0.717705,4.95416,95.506,-30.3534,2.25335,23.8161,17.1974,0.711912,-1.37669,2.97753
-0.0153061,-0.0243777,0.00262498,-0.000148111,-6.4395,17.0694,-1.93118,3.46173,329.284,4.97927,-400.188,147.376,-21.3664,63.3104,-5.29224,-30.0,24.0,9.38852,400.027,54.5045,-446.76,161.107,-61.5592,84.0,-14.1706,-30.0,24.0,8.00216,-6.4395,-6.4395,-6.4395,-6.4395,-16.1943,-0.114522,0.460541,4.71956,121.291,-13.3863,8.35011,41.1894,19.5241,-9.62397,0.158905,5.10195
-0.0161341,-0.0252272,0.00244737,-0.000110054,89.0602,-108.723,13.3435,-16.7333,161.27,-9.45979,-346.501,195.068,-9.56009,10.5078,-2.23552,-16.0536,1.91407,2.64339,-217.901,5.2149,390.305,-197.186,-23.9608,-24.3989,-5.46689,30.0,-24.0,2.84366,89.0602,89.0602,89.0602,89.0602,-16.6585,-0.814023,0.315459,4.35715,-0.897823,12.9306,-17.994,-11.2036,-11.4979,-2.26101,7.933,-3.90814
-0.0167197,-0.0258394,0.00235838,-3.61421e-05,91.9491,-113.08,15.4932,-19.1213,324.905,-10.5836,-418.14,155.721,-16.6657,45.194,-2.35197,-30.0,24.0,-1.1739,-388.623,-7.57936,468.003,-169.092,-19.4311,-65.5446,-4.03403,30.0,-24.0,-2.59663,91.9491,91.9491,91.9491,91.9491,-0.770347,-0.632852,12.7671,-0.295298,-18.9815,35.4028,-67.1594,-16.3993,-19.08,-2.26538,-0.274706,-9.15643
-0.0172015,-0.026398,0.00231839,2.20426e-05,90.2609,-111.948,15.2618,-17.985,274.375,-11.9527,-351.493,137.798,-23.5813,43.6752,-1.64157,-30.0,24.0,-2.22325,-410.722,-16.8917,526.276,-205.082,-18.653,-61.2908,-2.81546,30.0,-24.0,-5.74109,90.2609,90.2609,90.2609,90.2609,-2.01542,-1.02112,13.0674,-0.474706,-28.3033,44.9105,-55.2722,-14.2783,-19.0761,-4.33083,0.27699,-9.33732
-0.0177754,-0.0270477,0.00243254,0.000138818,3.30093,-19.8633,2.46052,-3.15604,211.994,-12.4383,-148.95,26.0149,-23.9411,58.7373,0.187346,-30.0,24.0,1.12239,-455.602,-23.0761,600.808,-252.685,-18.0809,-54.7203,2.27782,30.0,-24.0,-8.57862,3.30093,3.30093,3.30093,3.30093,-2.24962,-1.2259,13.0513,-0.689867,-47.3197,41.7879,-46.5883,8.70295,-0.647862,-1.95868,-17.1473,-4.52043
-0.0184258,-0.0277869,0.00253453,0.00029809,77.4725,-95.3152,15.5391,-16.5802,-273.975,-14.0642,487.167,-233.72,-20.9257,-36.2559,1.68882,30.0,-21.9027,1.6112,325.02,-27.8444,-424.719,175.287,-7.71943,30.9143,2.1936,-30.0,24.0,-7.50523,77.4725,77.4725,77.4725,77.4725,14.1462,1.08896,-0.0406432,-4.8155,103.43,37.0647,0.946734,51.9535,22.3651,-12.367,-1.97742,5.93693
-0.0190628,-0.0285523,0.00267885,0.000478401,0.822891,-15.7122,2.3829,-2.00583,273.511,-11.8209,-254.532,83.1586,-20.9955,55.1778,3.90714,-30.0,24.0,3.41075,298.026,-19.8735,-206.058,19.5799,-17.0418,72.452,0.97683,-30.0,24.0,-4.39797,0.822891,0.822891,0.822891,0.822891,-2.57091,-1.06975,12.4715,-0.89895,-49.5911,57.1419,-34.1591,-12.4601,-19.1142,-6.45471,-0.0402575,-9.40537
-0.0196676,-0.0292887,0.00308422,0.000720084,78.8018,-93.3922,13.1746,-13.5351,-202.349,-9.57405,230.505,-47.2373,-17.1172,-41.809,4.21538,3.4357,0.441594,4.37138,277.229,-17.0216,-204.132,30.3414,-14.5017,69.0257,2.01707,-30.0,24.0,-2.62056,78.8018,78.8018,78.8018,78.8018,14.1203,0.811441,-0.254121,-4.8516,-10.5029,51.5732,-70.6446,7.35026,-6.29895,-5.25989,-9.44523,-7.75483
-0.0201788,-0.0299106,0.00309615,0.000914973,14.619,-22.1634,3.84943,-3.88851,143.057,-2.85885,-44.7921,-9.84663,-17.0326,46.7088,3.50387,-30.0,24.0,1.69389,317.038,-27.8116,-441.053,192.234,0.193797,32.6155,4.66771,-30.0,24.0,-5.34505,14.619,14.619,14.619,14.619,-0.904614,-1.34169,12.1156,-0.768179,63.4615,42.2895,-19.877,-0.23278,-7.34235,-3.75677,-10.3621,-7.27486
-0.0205266,-0.0303579,0.00279829,0.00100963,-88.7449,101.482,-11.9581,14.6914,-153.791,-7.82358,293.789,-148.926,-15.7602,-16.7827,0.817939,9.09785,-15.5985,1.29866,312.818,-24.6499,-402.286,156.729,-5.01323,25.518,0.814503,-30.0,24.0,-4.47166,-88.7449,-88.7449,-88.7449,-88.7449,12.866,0.811905,0.915221,-3.16299,34.567,34.2128,10.1076,-19.3336,-17.5021,-3.13592,-0.655439,-7.23451
-0.0209676,-0.0306384,0.003308,0.00108494,-84.6013,96.5323,-12.3057,14.5515,-55.4187,0.795865,163.954,-93.0364,-27.3915,-0.0924419,-2.45201,0.475063,-9.81599,1.11595,226.691,-10.9418,-377.613,166.861,-16.6474,7.58221,-1.73445,-30.0,24.0,-3.18874,-84.6013,-84.6013,-84.6013,-84.6013,-1.21295,-0.469966,11.3561,-0.561141,60.3009,25.3191,-57.4865,6.95179,0.617585,-0.227661,-18.3267,-4.48565
-0.021579,-0.0308466,0.00367134,0.00124033,79.3524,-87.9647,14.9707,-15.9787,-206.22,-13.518,383.865,-185.377,-16.622,-15.4126,-1.82062,30.0,-15.6316,3.52748,-356.622,-9.45057,539.195,-262.454,-25.0387,-53.9845,-4.7423,30.0,-24.0,-1.98947,79.3524,79.3524,79.3524,79.3524,-0.507367,-0.0414288,11.0937,-1.25115,-40.9751,24.3038,-27.9893,-21.0835,-18.7318,-1.69824,4.29808,-8.10159
-0.0222487,-0.0311072,0.00407518,0.00154734,81.9733,-92.1236,16.2311,-17.5049,-249.421,-14.0086,378.957,-156.673,-11.2369,-39.4692,-1.46734,30.0,-22.981,5.29635,291.23,-13.5605,-298.714,91.3423,-15.0907,60.6983,-0.943305,-30.0,24.0,2.46294,81.9733,81.9733,81.9733,81.9733,-1.38347,-0.794301,11.9339,-1.00839,-34.5539,22.8833,-29.3322,-17.6935,-17.4007,-4.55153,4.50026,-2.92236
-0.0230885,-0.0314803,0.00438429,0.00195593,83.0397,-94.3202,16.8447,-18.022,-266.867,-12.3879,365.968,-132.471,-6.79891,-45.0599,-1.84793,30.0,-24.0,4.19405,-343.107,-3.90555,467.016,-194.408,-19.1986,-56.0407,-3.24486,30.0,-24.0,2.62942,83.0397,83.0397,83.0397,83.0397,-1.65752,-1.12363,12.2591,-0.801783,-33.5339,18.5517,-43.1111,-23.0482,-18.567,-0.153846,-1.02763,-7.62323
-0.0235965,-0.0319443,0.00444198,0.00237353,81.878,-93.0356,17.3462,-18.419,-254.742,-12.102,347.437,-123.115,-4.11125,-45.2886,-2.02717,30.0,-24.0,2.45944,-327.368,-2.48152,449.294,-187.18,-15.3102,-54.9355,-3.65042,30.0,-24.0,2.60201,81.878,81.878,81.878,81.878,-1.52358,-1.0736,12.4943,-0.670964,-28.1716,14.5484,-46.1799,-23.9238,-18.3181,0.588227,-0.964163,-7.27592
-0.0240484,-0.032432,0.00455047,0.00273482,-99.2027,109.065,-13.2445,16.2979,210.069,-4.91645,-249.928,139.212,-8.11863,48.379,-2.86261,-30.0,24.0,2.3158,-260.685,-0.266228,280.593,-56.3239,-12.8435,-53.7399,-2.98663,29.3405,24.0,2.75029,-99.2027,-99.2027,-99.2027,-99.2027,-1.4111,-0.870952,12.4146,-0.603599,80.3555,-5.06559,24.3402,15.3073,9.32458,-1.50078,-7.25098,1.02491
