Time,Distance,RMSE_zmp_x,RMSE_zmp_y,RMSE_com_x,RMSE_com_y,RMSE_com_z,ajustes,RMSE_ABS_com_x,RMSE_ABS_com_y
52.153,2.0760343999999997,0.001887739476786745,0.0005376443408977076,0.0006666419521672133,0.02395559239511462,0.0009217942592949131,0,0.04325102290809093,0.010145060726060489
