Time,Distance,RMSE_zmp_x,RMSE_zmp_y,RMSE_com_x,RMSE_com_y,RMSE_com_z,ajustes,RMSE_ABS_com_x,RMSE_ABS_com_y
51.06,2.0169843000000003,0.0031386305100904784,0.0015168656708575924,0.0010190035769079469,0.035817145850365856,0.0009309138473642801,0,0.03078293709767899,0.010290150323296617
