com_y,sim_com_y,com_x,sim_com_x,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40
-0.0128204,-0.0214594,0.00768127,0.0012717,-46.9809,35.0199,-0.281334,4.83901,327.927,-32.6515,-396.373,160.476,-4.99496,56.1529,1.79983,-30.0,24.0,10.3683,-318.299,193.678,363.618,-108.51,-178.632,-53.8199,-7.14512,30.0,-14.7415,-25.348,-46.9809,-46.9809,-46.9809,-46.9809,-16.0105,1.30861,0.0236599,4.62927,88.8722,-26.5742,5.54234,23.6691,15.5813,-1.88555,-3.27101,4.00687
-0.0145028,-0.0227621,0.0070559,0.000907084,89.8893,-104.699,14.0824,-11.0221,323.442,-29.1923,-377.215,151.478,-4.18956,57.8962,1.98973,-30.0,24.0,9.55045,-318.925,56.8275,409.817,-150.737,-78.1964,-52.8484,-14.1908,30.0,-24.0,8.78439,89.8893,89.8893,89.8893,89.8893,14.7135,4.24528,0.775157,-3.39631,34.5155,-33.3702,48.0825,-2.79483,3.34853,2.99443,11.469,0.807521
-0.0165372,-0.0241559,0.00607491,0.000403141,78.5583,-102.614,16.4006,-16.2158,-295.041,-18.6163,402.191,-142.372,-0.123595,-54.3815,4.74408,30.0,-24.0,9.59788,-362.683,1.04017,460.727,-159.816,-17.2002,-70.6953,0.90077,30.0,-24.0,11.0645,78.5583,78.5583,78.5583,78.5583,-1.77019,-0.0803909,13.2251,-0.164537,25.4106,-7.22502,74.1035,1.96401,3.35021,-1.87221,13.2255,1.91681
-0.0171165,-0.0252986,0.00537249,-3.52196e-06,7.85502,-23.6511,2.1622,-4.10727,-298.765,-2.11114,410.921,-144.748,5.91871,-54.7067,4.16179,30.0,-24.0,7.66254,331.797,-5.73462,-343.16,142.518,0.300043,63.8256,0.517717,-30.0,24.0,2.20023,7.85502,7.85502,7.85502,7.85502,-1.69445,-1.89754,13.3925,-0.658777,41.7797,6.59039,64.135,6.56504,3.34576,-5.37608,10.4741,3.5412
-0.017138,-0.0261761,0.00451266,-0.000331134,-83.1611,95.1838,-1.35009,6.59017,-271.869,-1.60475,373.272,-136.669,1.16724,-53.0715,-0.105472,25.3033,-24.0,0.837538,309.673,-12.0849,-322.288,135.677,-11.7241,66.5417,-5.23922,-30.0,24.0,-4.24009,-83.1611,-83.1611,-83.1611,-83.1611,-1.42375,-0.845014,13.3947,-0.606253,-37.9173,17.7993,-46.8727,-6.55802,-7.70182,-0.998237,-10.646,-1.30137
-0.0173499,-0.0267838,0.0038292,-0.000592248,13.022,-13.7959,-1.3245,-2.98689,-235.964,-12.4939,310.061,-117.904,-8.15872,-48.9053,0.13803,18.3938,-24.0,0.192773,256.232,-18.0192,-427.77,228.18,-20.0153,15.7815,-3.33022,-30.0,24.0,-7.69567,13.022,13.022,13.022,13.022,0.11537,-0.0732105,11.8697,-0.210736,-19.9083,27.3953,-15.6144,4.47893,-2.72951,-5.82396,-0.313386,2.25666
-0.018037,-0.0279816,0.00321419,-0.000770405,13.9224,-16.8564,-1.67604,-4.80281,284.728,-13.8274,-338.352,128.968,-15.7627,56.7709,2.2928,-30.0,24.0,4.01838,-354.922,-8.93398,441.872,-166.005,-8.76252,-61.3159,3.7192,30.0,-24.0,6.02196,13.9224,13.9224,13.9224,13.9224,12.5418,1.56324,0.535089,-3.18837,-110.784,90.9592,-13.2407,-78.1214,-5.83318,59.4036,-3.03867,-2.24217
-0.0187407,-0.028696,0.00342715,-0.000598553,82.6002,-92.0986,10.4706,-17.7694,101.615,-13.7701,-238.996,146.219,-17.8488,7.8591,2.10942,-30.0,7.08126,3.36271,343.164,-7.98955,-413.834,170.002,-8.90531,67.9371,2.7455,-30.0,24.0,7.42721,82.6002,82.6002,82.6002,82.6002,5.57157,1.39211,6.21765,-0.91926,-117.206,86.4963,-20.5005,-80.0208,-6.96618,61.3617,-2.74484,-1.82264
-0.019462,-0.0293184,0.003187,-0.000234271,-16.6127,9.23698,-2.09924,-4.5668,-263.978,-11.3501,296.758,-68.9073,-18.423,-45.1445,2.57951,16.714,7.581,2.77602,321.52,-9.29049,-382.998,160.517,-6.94927,64.2488,2.17787,-30.0,24.0,8.0681,-16.6127,-16.6127,-16.6127,-16.6127,-5.04389,0.455966,12.5904,-1.5031,-105.006,113.486,-9.69614,-59.1491,5.16532,57.3205,-14.2647,1.9337
-0.0199586,-0.0298514,0.00298614,0.000264454,83.7757,-102.543,14.8647,-20.6534,269.575,-5.0763,-287.103,117.753,-21.6176,57.7204,2.48957,-30.0,24.0,1.68684,336.816,-4.961,-363.599,124.235,-9.2902,63.8228,0.864416,-30.0,24.0,5.65692,83.7757,83.7757,83.7757,83.7757,-12.5259,-0.731871,5.34062,1.43656,-125.046,83.6339,-19.003,-73.0711,-8.37212,49.7642,-2.23881,-3.07832
-0.0203465,-0.0303065,0.00291987,0.000785287,-0.058789,-18.3013,3.26736,-6.77619,-315.012,-11.8178,400.761,-112.457,-19.6034,-43.8498,2.45579,24.53,3.84201,3.35703,329.086,-10.2519,-380.711,150.181,-7.78035,62.7943,1.18709,-30.0,24.0,5.7297,-0.058789,-0.058789,-0.058789,-0.058789,-3.34036,2.32344,-13.2177,-0.585126,-26.9055,99.0919,-107.845,-42.2701,4.30314,40.9028,-14.0819,0.131284
-0.0208197,-0.0307183,0.00283512,0.001129,76.9261,-98.7302,18.2246,-20.615,183.233,-8.80742,-76.4532,2.50822,-22.0063,64.5189,2.07213,-30.0,24.0,4.43685,344.757,-10.6701,-388.323,146.626,-9.22682,64.8779,2.26402,-30.0,24.0,5.50885,76.9261,76.9261,76.9261,76.9261,-18.3143,0.259248,-0.585634,3.13171,-125.747,-6.52431,-3.20616,-21.126,-16.6061,-1.6582,-1.56194,-4.35944
-0.0214427,-0.0311421,0.00273843,0.00121207,0.116046,-17.797,4.68952,-5.0897,-306.941,-14.46,405.564,-115.241,-17.6769,-40.6436,0.669018,24.9737,-1.59118,5.7745,324.351,-12.9773,-372.402,148.075,-7.89939,60.6892,2.97557,-30.0,24.0,5.68742,0.116046,0.116046,0.116046,0.116046,-2.84844,2.64434,-12.6306,-0.137368,-3.33501,83.7417,-73.5698,-31.7749,2.32296,25.2644,-13.7633,-0.967836
-0.0221694,-0.0315822,0.00239377,0.00104632,84.3146,-104.38,18.1447,-17.5553,197.549,-2.5155,-111.444,32.4972,-25.2107,63.4826,-1.36479,-30.0,24.0,5.2473,345.515,-11.9681,-397.943,157.811,-8.39071,62.3665,2.69254,-30.0,24.0,5.22314,84.3146,84.3146,84.3146,84.3146,-15.7445,0.721314,2.07474,2.04476,-129.286,48.7115,-24.5215,-49.2804,-13.0096,21.4565,-1.97156,-4.51915
