Time,Distance,RMSE_zmp_x,RMSE_zmp_y,RMSE_com_x,RMSE_com_y,RMSE_com_z,ajustes,RMSE_ABS_com_x,RMSE_ABS_com_y
51.801,2.0529561000000003,0.004520440114155338,0.001862264959415728,0.001511582922252427,0.17276652479044077,0.0009436297087378427,0,0.003975398354116505,0.06889810870066408
