Time,Distance,RMSE_zmp_x,RMSE_zmp_y,RMSE_com_x,RMSE_com_y,RMSE_com_z,ajustes,RMSE_ABS_com_x,RMSE_ABS_com_y
51.159,2.0338899,0.0037201675004323916,5.239123792452838e-05,0.001218948614740567,0.013747615432248426,0.000888592177672977,0,0.0045177143095518875,0.00025640182826257865
