com_y,sim_com_y,com_x,sim_com_x,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40
-0.0157482,0.0109411,0.00236241,-0.0278567,-105.852,118.624,-19.1865,24.728,499.334,194.105,-535.211,163.807,-129.988,84.0,63.5377,-30.0,24.0,-30.0,338.6,-16.3124,-387.435,147.373,-1.33402,63.4634,1.47642,-30.0,24.0,4.41328,-105.852,-105.852,-105.852,-105.852,-1.07476,0.52073,13.5891,0.598131,-0.347806,-13.5685,-74.6241,7.04803,3.20494,2.26212,-13.1294,-0.136952
-0.0167814,0.0101952,0.0023191,-0.0279412,50.2601,-49.8896,18.3434,-19.4837,504.544,238.02,-526.47,157.429,-150.954,84.0,80.4674,-30.0,24.0,-30.0,340.216,-15.1287,-390.326,150.654,-0.993614,63.6651,1.73066,-30.0,24.0,4.68954,50.2601,50.2601,50.2601,50.2601,-1.03582,1.27543,13.2007,0.969318,3.252,-20.1992,-62.1106,12.6485,6.81583,1.84064,-9.29025,-0.452618
-0.0177216,0.00942776,0.00223722,-0.0280203,75.08,-83.9726,20.1226,-22.9609,504.96,243.003,-532.658,162.423,-154.685,84.0,83.2228,-30.0,24.0,-30.0,340.487,-18.4581,-380.112,140.658,-1.41459,64.3451,0.720831,-30.0,24.0,3.02524,75.08,75.08,75.08,75.08,-1.5586,2.17909,13.4114,1.20368,2.77896,-18.5277,-71.8052,9.89995,4.49014,1.88333,-12.7783,-1.02214
-0.0188714,0.00856756,0.00230293,-0.028031,91.9459,-105.484,11.6998,-15.2667,287.842,-16.9383,-375.351,157.472,-10.6588,51.8068,2.09539,-30.0,24.0,2.36531,331.059,-25.0121,-396.944,160.292,-5.50112,61.6088,0.263207,-30.0,24.0,2.64531,91.9459,91.9459,91.9459,91.9459,-11.7262,2.55753,1.64387,4.72225,37.2156,11.2172,-75.8587,31.1026,4.65724,-13.6779,-15.5137,2.81964
-0.0204846,0.00761108,0.00240874,-0.0279573,-54.0818,60.5711,-12.3338,9.11217,-802.91,99.3708,1153.95,-462.738,-88.3338,-59.0279,27.988,30.0,-24.0,-30.0,-356.143,-27.7243,443.865,-181.691,-10.4933,-60.7554,1.20058,28.6509,-24.0,4.47774,-54.0818,-54.0818,-54.0818,-54.0818,0.033783,1.8093,11.4645,0.274782,1.70038,17.8725,-28.9934,-4.8895,-10.6374,-4.07619,8.55806,-6.32036
-0.0219626,0.00655777,0.00340262,-0.0276668,47.4889,-33.6784,12.3665,-19.4762,292.526,-17.982,-381.801,138.517,-15.4153,54.1124,6.312,-30.0,24.0,9.35216,339.709,-24.9608,-401.257,138.485,-12.4129,64.3983,3.96348,-30.0,24.0,8.79457,47.4889,47.4889,47.4889,47.4889,6.68499,2.43215,-4.05567,-0.402451,95.8061,30.2345,26.8582,44.2601,13.8509,-19.7153,-8.14514,8.65075
-0.0235934,0.00557129,0.00407885,-0.0272435,23.2617,19.4501,-2.53157,-3.13061,-315.46,-19.5436,357.19,-140.692,-8.03348,-55.9639,7.27319,30.0,-21.7012,11.2805,-303.598,-15.7101,368.781,-166.082,-9.79611,-40.2365,5.06757,30.0,-24.0,11.6656,23.2617,23.2617,23.2617,23.2617,11.6239,2.28331,0.688171,-3.66209,107.582,40.6112,3.22221,61.1592,21.7413,-20.169,-2.85891,6.92984
-0.0248584,0.00472231,0.00495546,-0.0268026,19.685,24.7614,-0.843465,-5.44816,-309.271,-14.042,356.728,-142.119,-7.33367,-57.0796,8.02799,30.0,-24.0,9.91913,-356.887,-9.21533,402.954,-163.357,-9.32382,-64.1848,3.36178,30.0,-24.0,10.5444,19.685,19.685,19.685,19.685,-3.6869,-0.145662,12.2004,-1.05989,106.846,45.5294,2.05341,59.6159,21.6203,-19.1778,-2.12451,6.97781
-0.0256823,0.00401719,0.00564597,-0.0263401,-37.4159,68.6089,12.4395,-19.3899,296.036,-8.97044,-423.033,180.941,-10.4094,54.7126,8.88233,-30.0,24.0,8.54832,-323.059,-5.26044,401.778,-173.26,-10.7964,-55.7172,1.92743,30.0,-24.0,8.39464,-37.4159,-37.4159,-37.4159,-37.4159,-2.30879,0.833206,8.92434,-3.96351,111.262,50.0952,24.296,55.997,17.8447,-23.8225,1.40601,10.6713
-0.0262678,0.00364632,0.00594051,-0.0260213,-21.8687,52.6319,11.7089,-16.0607,241.962,-6.62979,-340.825,173.616,-12.158,51.8897,7.34436,-23.9439,24.0,7.6468,-309.935,-5.67495,384.912,-145.801,-11.0759,-56.5301,0.0689197,30.0,-20.1556,5.72252,-21.8687,-21.8687,-21.8687,-21.8687,-3.17268,0.769757,6.81292,-2.80102,42.6672,32.389,62.3843,50.7748,22.5296,-15.6015,-0.387984,9.86784
