Time,Distance,RMSE_zmp_x,RMSE_zmp_y,RMSE_com_x,RMSE_com_y,RMSE_com_z,ajustes,RMSE_ABS_com_x,RMSE_ABS_com_y
51.089,2.0557236,0.004100745911998427,0.0011398639730133755,0.001350378972187254,0.049855158932612116,0.0009153804091266879,0,0.004820802797895358,5.850999783635333e-06
