Time,Distance,RMSE_zmp_x,RMSE_zmp_y,RMSE_com_x,RMSE_com_y,RMSE_com_z,ajustes,RMSE_ABS_com_x,RMSE_ABS_com_y
52.166000000000004,2.0193936,0.007164401201463789,0.00044524045652927577,0.0023995138238828975,0.0043826162209803544,0.0009562035824345003,0,0.020209351701213404,0.0465954204774923
