Time,Distance,RMSE_zmp_x,RMSE_zmp_y,RMSE_com_x,RMSE_com_y,RMSE_com_z,ajustes,RMSE_ABS_com_x,RMSE_ABS_com_y
52.201,2.0604923,0.00642757115590445,0.001084926352976305,0.0021487024587940684,0.08288106590497978,0.0009674507801965102,0,0.011377785686143328,0.01994442985192641
