com_y,sim_com_y,com_x,sim_com_x,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40
-0.0118103,0.0163386,-0.0124257,-0.0395,-83.7147,106.404,-17.442,17.8232,303.812,-19.826,-394.593,148.599,-13.5641,55.9563,-5.0093,-30.0,23.4405,8.88353,-333.04,-29.395,406.809,-165.921,-4.17078,-60.1456,1.79932,29.4729,-24.0,9.29861,-83.7147,-83.7147,-83.7147,-83.7147,-1.06382,2.93541,13.5558,1.03795,-13.3216,-25.3072,-76.5929,-3.61719,0.0195254,5.83193,-13.1897,1.0401
-0.013577,0.0150014,-0.0119403,-0.0392169,-82.4721,106.844,-16.002,16.2289,-300.069,-20.5066,-394.861,147.528,-8.41226,-55.3168,-0.86809,30.0,22.4964,7.40371,-330.781,-26.5711,402.96,-167.014,-3.45803,-60.822,2.20519,29.0739,-24.0,8.70528,-82.4721,-82.4721,-82.4721,-82.4721,-0.777859,2.48511,13.1898,1.32285,-14.6937,-23.8768,-73.7617,-1.75462,1.19061,5.82917,-13.0283,1.13163
-0.0150905,0.0137695,-0.0114507,-0.0389815,-97.7409,119.897,-20.1161,21.9487,-301.277,-23.5783,392.142,-167.556,-2.95358,-55.2868,-0.204985,30.0,-24.0,5.77607,336.279,-21.3401,-403.232,142.06,-1.47623,62.9204,3.90699,-30.0,24.0,8.07878,-97.7409,-97.7409,-97.7409,-97.7409,-1.746,2.33625,14.134,0.844424,-9.65613,-14.3901,-80.6488,-2.89081,-0.905478,4.7472,-13.7699,1.08986
-0.0163104,0.0127254,-0.0109619,-0.0387306,-27.0997,33.3971,-0.638478,3.21234,310.007,-18.5256,-394.686,145.288,-8.27319,57.5496,1.222,-30.0,22.5352,5.35087,339.0,-17.9683,-398.164,140.275,-2.74058,63.3898,3.93793,-30.0,24.0,7.2455,-27.0997,-27.0997,-27.0997,-27.0997,14.8125,4.16172,1.47965,-2.69011,-88.2539,1.84116,-14.2912,-22.2568,-13.7973,2.35366,-4.40778,-3.47701
-0.017348,0.0118951,-0.0108781,-0.0385473,-25.6163,31.1827,-6.24505,6.81832,307.459,-15.6592,-410.38,170.889,-10.8656,58.7375,2.86695,-30.0,24.0,5.97636,358.384,-13.6472,-428.125,155.489,-6.48839,67.5606,4.46438,-30.0,24.0,7.55394,-25.6163,-25.6163,-25.6163,-25.6163,13.281,3.67329,1.13796,-3.80053,98.5499,5.77385,8.27016,23.9701,13.7733,-3.3988,2.64399,3.80359
-0.0182318,0.0112311,-0.0109583,-0.0384673,-80.1399,83.403,-9.03235,9.47389,-312.617,-14.8688,384.025,-140.336,-11.3606,-50.4579,3.17113,30.0,-24.0,5.78249,354.609,-10.95,-420.436,156.129,-7.62723,68.157,5.21379,-30.0,24.0,8.41269,-80.1399,-80.1399,-80.1399,-80.1399,1.40508,1.75941,9.4757,-0.780597,26.4604,17.0937,68.9438,8.37292,3.41675,-5.38961,10.2581,0.0170731
-0.0189926,0.0106459,-0.0108478,-0.0384364,37.6674,-58.8053,8.60071,-8.25252,301.2,-13.2536,-371.534,150.715,-14.4373,54.0496,3.21704,-30.0,24.0,4.78353,335.378,-10.3502,-392.963,150.219,-7.41432,65.6829,4.59218,-30.0,24.0,8.61836,37.6674,37.6674,37.6674,37.6674,6.71163,2.8969,4.44992,-2.73482,98.5192,24.4856,17.4666,19.7868,7.83739,-6.72687,5.60739,1.7947
-0.019684,0.0100953,-0.0110886,-0.0382918,-85.3377,87.8018,-13.0831,13.7401,244.811,-13.4325,-300.833,138.171,-20.3832,54.8926,2.3882,-30.0,24.0,3.79032,352.447,-9.3265,-400.155,156.921,-9.44651,69.2613,4.05363,-30.0,24.0,7.93398,-85.3377,-85.3377,-85.3377,-85.3377,-1.67902,1.64483,11.2003,-0.75501,-3.23588,41.083,-68.3907,3.81135,-6.30401,-5.36803,-10.344,-2.24704
-0.0203445,0.00961958,-0.0113467,-0.0381191,-40.2951,39.7646,1.10394,1.57072,-332.398,-16.1557,448.293,-164.625,-19.8347,-51.5202,2.68409,30.0,-24.0,5.1292,-337.365,-10.5472,422.204,-149.21,-13.4475,-57.204,3.20396,30.0,-19.8713,6.66226,-40.2951,-40.2951,-40.2951,-40.2951,10.8666,3.32815,1.82472,-2.77928,-65.4266,38.5206,-17.3924,-11.3338,-13.9804,-4.6918,-4.3869,-4.59567
-0.0210875,0.00910392,-0.0114613,-0.0379198,-92.3287,97.837,-13.5439,14.4423,197.979,-16.4395,-304.345,175.132,-19.5371,39.0666,3.11828,-30.0,23.4206,6.32138,-352.189,-12.0405,427.873,-148.636,-12.2156,-60.2971,2.34182,30.0,-20.2194,6.09625,-92.3287,-92.3287,-92.3287,-92.3287,-2.51712,1.76971,11.4564,-0.8409,0.762521,36.8416,-69.0652,1.61699,-6.60968,-4.57239,-10.5626,-2.11003
