com_y,sim_com_y,com_x,sim_com_x,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40
-0.0129409,-0.0283311,-0.0100881,0.0115786,0.900256,-28.6099,13.2226,-13.883,-301.296,-31.1574,386.781,-160.678,-3.54676,-55.5086,3.37208,30.0,-24.0,9.53259,317.033,156.459,-397.003,146.012,-158.766,62.4077,-15.1667,-30.0,24.0,-3.43374,0.900256,0.900256,0.900256,0.900256,-3.69983,-1.21446,-6.91452,4.63795,13.2946,-33.9328,70.7129,-7.87096,2.53987,4.11379,13.5811,1.54804
-0.0147781,-0.0297726,-0.00985555,0.011686,36.0831,-62.3474,15.5324,-17.0683,-298.26,-30.2601,385.369,-152.972,-1.18662,-52.301,0.988064,30.0,-18.8629,9.40344,348.218,70.5251,-420.397,151.028,-83.8733,67.4221,-14.5542,-30.0,24.0,8.61378,36.0831,36.0831,36.0831,36.0831,-11.3714,0.386829,-1.90897,5.70316,86.9699,-26.4284,9.8564,17.4934,15.5107,2.59332,2.65234,5.09857
-0.0163885,-0.0310722,-0.00974793,0.0118328,3.58746,-17.4844,-0.455089,-1.89776,310.911,-19.0249,-393.508,153.062,-1.05175,58.1658,2.61544,-30.0,24.0,7.66895,371.186,-10.3025,-415.397,141.927,-10.2604,70.1275,0.694255,-30.0,24.0,10.7186,3.58746,3.58746,3.58746,3.58746,-17.4896,0.374923,0.473157,5.03021,94.2561,-3.943,8.46235,24.7792,15.8846,-1.67069,1.54263,4.4832
-0.0170563,-0.0321024,-0.00972864,0.0119757,22.6497,-31.4349,-0.52162,-2.25264,318.066,-3.65069,-395.08,151.025,0.0793074,59.1607,4.50026,-30.0,24.0,8.11687,342.408,-4.98759,-389.065,140.863,-5.36824,71.1097,3.12787,-30.0,24.0,3.66225,22.6497,22.6497,22.6497,22.6497,-17.2636,-0.0211913,0.342822,4.8917,96.5979,5.22322,8.60417,26.4193,15.1019,-3.66531,1.75435,3.97767
-0.0171653,-0.0328319,-0.00977375,0.0120686,61.1072,-33.785,4.37714,-6.78888,315.923,-1.12312,-398.997,158.74,-0.382606,59.1576,2.18984,-30.0,24.0,3.77966,246.153,-8.15853,-391.368,187.267,-11.569,0.818826,-2.66033,-30.0,24.0,-3.68524,61.1072,61.1072,61.1072,61.1072,-8.73598,5.00232,4.22648,-3.84945,72.1009,10.7307,-3.40244,21.3556,10.9187,-2.79913,-1.68789,0.593323
-0.0173455,-0.0333333,-0.00949325,0.0121279,48.8844,-50.051,-0.701105,-3.11328,313.982,-8.47065,-393.165,145.592,-8.91351,57.753,0.691933,-30.0,21.3723,0.603042,274.469,-15.2222,-198.346,15.888,-25.5267,68.1001,-4.24964,-30.0,24.0,-5.15051,48.8844,48.8844,48.8844,48.8844,-6.06463,4.85972,-10.5536,2.01218,18.8213,14.3891,69.9227,3.05004,0.66466,-4.51056,12.3288,-0.599359
-0.0180238,-0.0338465,-0.00918209,0.0122395,-1.69471,-4.63047,-4.34763,-1.88774,-301.048,-16.0168,386.665,-153.809,-12.8304,-53.0412,2.14138,30.0,-16.6928,4.65843,260.303,-18.7392,-193.285,19.1497,-28.6084,70.9003,-1.63712,-30.0,24.0,-3.37801,-1.69471,-1.69471,-1.69471,-1.69471,-7.60219,3.72146,-8.63904,3.35398,16.8355,20.3611,71.0199,3.62975,-0.12964,-5.53427,12.2255,-1.02458
-0.0189435,-0.0344916,-0.00880801,0.0125036,-6.87631,0.330216,-4.32937,-2.393,-296.652,-16.6088,373.544,-146.292,-12.2446,-54.4449,4.49111,30.0,-22.101,8.89875,259.824,-20.3594,-182.231,8.81838,-24.6654,72.3951,0.333016,-30.0,24.0,-0.946896,-6.87631,-6.87631,-6.87631,-6.87631,-11.5328,2.85928,-5.84617,3.63592,91.0308,22.6678,8.51516,25.9171,11.9162,-6.02807,2.36888,1.75452
-0.019866,-0.0352167,-0.00845598,0.0128714,-2.05461,51.7699,-2.50757,-0.572356,302.501,-12.405,-385.721,152.949,-10.1351,57.0915,6.31654,-30.0,24.0,9.98076,484.861,-22.7934,-522.859,163.245,-13.9473,82.1927,0.846437,-30.0,24.0,-3.36582,-2.05461,-2.05461,-2.05461,-2.05461,-9.86822,5.73472,-8.5459,-2.37195,14.2078,22.2673,65.6486,4.49045,-0.626151,-6.08518,12.2559,-1.39826
-0.0205177,-0.0359213,-0.00852817,0.0132353,-17.4189,9.35357,-2.53472,-4.88082,-298.602,-13.7312,384.886,-150.673,-7.14111,-52.5792,5.26418,30.0,-20.4442,7.71425,268.068,-17.7066,-247.504,61.897,-18.8985,72.1426,-2.23003,-30.0,24.0,-2.75353,-17.4189,-17.4189,-17.4189,-17.4189,-17.2556,2.06975,-1.77691,3.77374,102.136,15.5769,7.9081,24.8719,12.7514,-5.4991,1.3608,3.87417
