com_y,sim_com_y,com_x,sim_com_x,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40
-0.0174932,-0.0340265,-0.0013745,0.0186316,51.6689,-44.1628,11.3834,-15.6645,-303.076,-16.7501,353.798,-144.834,-7.09032,-56.7895,-9.9886,30.0,-24.0,6.72366,-20.0539,84.6277,-11.1036,-4.8486,-102.172,-7.4869,-15.4986,-1.76329,-7.40177,2.81024,51.6689,51.6689,51.6689,51.6689,9.13276,4.23651,-6.86671,-0.899662,26.0886,-23.6263,-40.4797,9.84671,7.42138,3.38316,-7.68506,-0.527309
-0.0186511,-0.0349928,-0.0010596,0.0188575,43.6505,-51.6921,-0.51961,-5.42823,-262.303,-1.32595,435.996,-235.795,-23.9029,-32.3817,-10.4124,30.0,-24.0,7.95129,-349.302,28.1682,398.849,-160.694,-49.3552,-64.9152,-14.6765,30.0,-24.0,6.95388,43.6505,43.6505,43.6505,43.6505,-2.53045,3.37333,-10.1373,2.50481,-41.4494,-19.637,-56.1905,-17.5806,-9.87122,5.97827,-4.89401,-4.38601
-0.0200615,-0.0361121,-0.000624859,0.0191164,88.9277,-115.358,14.8358,-20.7592,-297.924,-9.01843,364.491,-153.159,-16.2332,-53.2899,-5.73786,30.0,-24.0,6.87754,-343.751,11.3683,364.983,-129.392,-34.8244,-62.9867,-8.75153,30.0,-24.0,6.20968,88.9277,88.9277,88.9277,88.9277,1.31246,3.41631,-12.9325,0.972009,-15.0535,-9.66952,-77.4676,-1.02248,-1.01348,3.48005,-13.0355,0.405477
-0.0210465,-0.0369868,-0.00042288,0.0193193,73.2209,-97.2968,11.5216,-14.1419,-249.58,-17.6766,269.914,-97.6638,-10.4864,-50.4289,-1.19906,30.0,-24.0,4.26869,-352.96,-10.2806,428.79,-173.715,-19.5708,-62.4688,-3.12021,30.0,-24.0,3.97256,73.2209,73.2209,73.2209,73.2209,-0.791546,2.80296,-12.8592,1.11554,-16.9,8.90747,-66.8004,-7.37409,-6.88288,1.4753,-10.8735,-1.37874
-0.0218842,-0.0376822,-0.000215452,0.0194293,-79.5065,95.2208,-13.743,18.5834,-225.27,-17.4256,293.234,-128.96,-15.9371,-45.1446,-1.87088,30.0,-23.5407,2.58943,-354.307,-11.6528,449.067,-177.438,-23.517,-55.9902,-3.27174,30.0,-21.3267,2.00915,-79.5065,-79.5065,-79.5065,-79.5065,-2.49233,3.01665,-12.5156,0.430234,-3.36533,20.0023,-67.3259,-4.09853,-6.87556,-1.05361,-11.3636,-1.0177
-0.0227076,-0.0381995,-6.82382e-05,0.0195335,25.0741,-45.1259,4.65915,-0.152763,217.926,-7.90645,-261.061,121.783,-29.9519,48.365,-2.9767,-30.0,24.0,-0.105048,49.4568,-10.0947,-46.2473,47.1142,-28.0019,19.4273,-3.91711,14.4718,14.021,-1.11627,25.0741,25.0741,25.0741,25.0741,-10.2639,2.0395,5.2273,-0.414958,20.5329,25.6573,14.3814,-0.950412,-5.57481,-6.77677,5.60153,1.55861
-0.0234579,-0.0387226,-0.00063659,0.0196121,0.79576,-27.2687,10.0836,-7.94418,-291.236,-14.1846,385.299,-122.142,-30.7205,-46.0502,-2.32456,30.0,-12.633,-0.546088,303.923,-17.5546,-306.432,121.074,-27.493,70.0706,-3.45442,-30.0,24.0,-0.988954,0.79576,0.79576,0.79576,0.79576,11.0534,3.7257,0.834096,-4.17095,-68.1716,36.2342,-15.1551,-18.0934,-17.7377,-4.4908,-1.40233,-4.08852
-0.0243808,-0.0392461,-0.00108733,0.0195174,53.3501,-84.0575,16.2462,-14.8644,172.382,-12.2989,-45.1028,-13.2975,-32.2377,57.8001,-0.241469,-30.0,24.0,0.546355,273.46,-20.9715,-246.766,86.4706,-23.0412,68.7436,-1.53273,-30.0,24.0,-0.359394,53.3501,53.3501,53.3501,53.3501,-4.68243,1.49413,12.2594,-1.78667,11.4987,43.5685,-75.5276,0.522063,-9.00858,-5.62977,-8.93534,-2.23559
-0.0252275,-0.0397115,-0.00164616,0.0194162,19.2755,-39.0383,9.45496,-6.86613,-338.28,-15.6302,553.783,-226.955,-27.5902,-40.5841,0.963195,30.0,-24.0,2.09582,287.227,-21.4724,-211.52,51.3298,-19.4917,71.8105,-0.847694,-30.0,24.0,-0.843089,19.2755,19.2755,19.2755,19.2755,10.5198,3.10222,1.47509,-3.64989,-64.0011,42.3864,-16.0672,-13.9674,-16.4253,-5.41826,-3.54201,-4.60907
-0.0264219,-0.0404143,-0.00267923,0.0191215,67.1262,-76.0846,7.23775,-8.74871,-259.314,-7.053,332.325,-99.4081,-4.33126,-55.2794,7.76399,20.3248,-24.0,10.8586,-323.324,-3.92285,394.28,-130.537,-4.27116,-63.3028,4.80622,24.5033,-22.7021,9.59283,67.1262,67.1262,67.1262,67.1262,14.61,-0.277734,0.00213634,-4.84356,-85.3452,28.5895,-8.35333,-17.9585,-16.1781,-2.77787,-0.975789,-4.91541
