Time,Distance,RMSE_zmp_x,RMSE_zmp_y,RMSE_com_x,RMSE_com_y,RMSE_com_z,ajustes,RMSE_ABS_com_x,RMSE_ABS_com_y
52.138999999999996,2.0417018,0.006009022030495088,0.0005899853541668272,0.0020504694256790594,0.006668821437586206,0.0009089009824696554,0,0.012330275584261221,0.01773128965622539
