Time,Distance,RMSE_zmp_x,RMSE_zmp_y,RMSE_com_x,RMSE_com_y,RMSE_com_z,ajustes,RMSE_ABS_com_x,RMSE_ABS_com_y
51.095,2.01653266,0.0036723709105893933,0.0005649460638840866,0.0012952078470726902,0.0036685223980432225,0.0009024253438114018,0,0.016618497467583496,0.041247863181591356
