Time,Distance,RMSE_zmp_x,RMSE_zmp_y,RMSE_com_x,RMSE_com_y,RMSE_com_z,ajustes,RMSE_ABS_com_x,RMSE_ABS_com_y
51.769,2.053604444,0.0038748809914889515,0.00011648076407522306,0.0012594957389685934,0.1344869588170027,0.0009237626987204464,0,0.019967919368359826,0.05252454639182822
