com_y,sim_com_y,com_x,sim_com_x,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40
-0.0192143,-0.0289921,-0.00670941,-0.0071318,11.3506,-24.9958,1.9996,-3.54067,336.058,-1.70941,-425.085,168.784,-21.5804,58.5093,-8.55776,-30.0,24.0,6.79651,371.962,-1.17335,-420.559,154.286,-21.3685,68.7816,-8.45354,-30.0,24.0,8.19417,11.3506,11.3506,11.3506,11.3506,-16.4196,1.12836,0.402801,5.23011,89.9329,-24.3703,9.00563,20.2504,16.8398,2.18331,1.63588,5.35855
-0.0203267,-0.0299082,-0.00677774,-0.00721067,12.2306,-25.8587,2.03246,-3.64418,333.51,-2.81851,-428.282,175.422,-17.1438,58.1177,-6.98571,-30.0,24.0,7.21995,373.607,-2.02434,-417.2,151.604,-16.8858,68.9824,-7.16559,-30.0,24.0,8.17458,12.2306,12.2306,12.2306,12.2306,-16.1561,0.780481,0.278202,5.20782,88.9519,-22.4717,9.35066,21.1154,16.9696,1.80915,1.61704,5.1917
-0.0213017,-0.0307313,-0.00688116,-0.00729182,13.3707,-25.735,1.99893,-3.74261,310.921,-4.57026,-388.827,156.27,-16.5269,57.5018,-5.8742,-30.0,24.0,5.48806,367.184,-3.99241,-409.764,150.364,-16.0036,69.2885,-6.32586,-30.0,24.0,5.8809,13.3707,13.3707,13.3707,13.3707,-16.0752,0.973189,0.31014,5.19973,84.9474,-16.6725,9.64939,21.9623,16.4338,0.752201,1.77648,4.85675
-0.022118,-0.0314233,-0.00702247,-0.00742266,-7.93378,26.5097,-7.60957,10.6723,-80.04,-10.5785,29.836,1.78731,-19.3727,-25.7414,-4.60065,7.01153,-24.0,2.11677,-332.691,-9.90244,428.293,-180.07,-19.8323,-46.5499,-5.26605,29.402,-24.0,2.16466,-7.93378,-7.93378,-7.93378,-7.93378,8.93445,2.93226,2.50303,0.433098,-75.6186,6.85994,-16.1551,-12.8181,-8.90306,1.16819,-5.35115,-2.2999
-0.0228615,-0.0320087,-0.00695177,-0.00755037,-7.02548,25.8509,-10.1288,12.3771,173.977,-16.8305,-323.154,156.279,-18.918,18.7325,-0.704204,-30.0,1.05045,2.20796,-386.043,-14.7981,493.278,-202.904,-23.4464,-63.9239,-3.42567,30.0,-24.0,0.747692,-7.02548,-7.02548,-7.02548,-7.02548,12.2827,4.131,1.61776,-3.97967,-77.4841,21.6632,-19.4798,-15.2968,-12.8383,-0.910684,-5.23367,-3.7506
-0.0236679,-0.032575,-0.0067264,-0.00749501,-46.3759,69.706,-5.86398,4.23397,-165.263,-15.2582,207.021,-84.5871,-22.5432,-13.2147,0.239441,9.61555,-12.2865,2.32107,3.06038,-11.9535,-156.053,101.283,-28.3616,-31.7725,-1.12493,-3.87079,-15.321,-0.608161,-46.3759,-46.3759,-46.3759,-46.3759,0.575005,1.98304,4.64732,0.158374,-16.813,26.8755,-38.6013,10.0526,0.137277,-4.07394,-2.29412,-1.53975
-0.0244775,-0.0331372,-0.00652127,-0.00738124,-13.4089,27.7565,-6.04795,7.93319,251.688,-16.4715,-310.588,105.839,-24.2914,45.3704,1.88989,-30.0,24.0,3.30686,-395.58,-18.8299,502.27,-205.523,-24.016,-56.6208,-0.168967,30.0,-18.0492,0.567082,-13.4089,-13.4089,-13.4089,-13.4089,6.62378,2.85669,4.47294,-2.81407,-66.0188,38.1931,-15.8255,-18.5314,-17.4252,-4.51118,-2.78837,-3.49065
-0.0253194,-0.0336966,-0.00590555,-0.00709882,-90.449,110.698,-17.0667,20.9749,-340.91,-17.4319,412.974,-127.891,-20.5931,-43.8716,3.47513,30.0,3.64827,4.6113,-381.521,-14.0041,499.475,-202.882,-24.6939,-53.592,1.27005,30.0,-22.2404,0.811004,-90.449,-90.449,-90.449,-90.449,-4.37901,0.833679,12.8854,-1.00206,6.129,41.6455,-76.4951,4.08568,-5.41038,-5.263,-12.2287,-0.777146
-0.0260181,-0.0342093,-0.00572414,-0.00668501,-23.3323,30.0962,-1.65418,4.50193,168.794,-12.1457,-68.557,-14.7287,-19.9424,66.0884,4.09588,-30.0,24.0,2.62307,333.834,-10.695,-346.886,115.409,-19.9094,71.0925,0.328595,-30.0,24.0,2.61063,-23.3323,-23.3323,-23.3323,-23.3323,-19.0961,0.150193,0.276719,2.92479,-66.097,44.2933,-15.252,-18.4983,-19.2834,-5.9328,-0.456557,-4.81266
-0.0266394,-0.0346182,-0.00573087,-0.00628421,-97.616,118.168,-11.089,14.5121,-337.997,-10.8767,454.123,-143.899,-19.6323,-40.5397,2.43666,30.0,3.98248,2.24735,381.627,-10.1783,-597.483,287.421,-18.2363,40.3522,-0.131435,-30.0,16.1048,-0.768635,-97.616,-97.616,-97.616,-97.616,-1.31005,2.42322,-9.63484,-1.46356,6.39704,38.4887,-74.3937,7.0399,-3.25066,-5.8344,-8.90299,-0.0411156
