Time,Distance,RMSE_zmp_x,RMSE_zmp_y,RMSE_com_x,RMSE_com_y,RMSE_com_z,ajustes,RMSE_ABS_com_x,RMSE_ABS_com_y
52.190999999999995,2.0355654999999997,0.0048645834196923065,0.001450504634269231,0.0016118345442115382,0.006020396820563654,0.0009384515384615359,0,0.03213376611340385,0.0037054997890000017
