Time,Distance,RMSE_zmp_x,RMSE_zmp_y,RMSE_com_x,RMSE_com_y,RMSE_com_z,ajustes,RMSE_ABS_com_x,RMSE_ABS_com_y
51.033,2.0414038999999997,0.004349539528149607,0.00021518343348622047,0.001471804131614173,0.05771643476428347,0.0009033007874015772,0,0.007834571633858268,0.012388799822925196
