Time,Distance,RMSE_zmp_x,RMSE_zmp_y,RMSE_com_x,RMSE_com_y,RMSE_com_z,ajustes,RMSE_ABS_com_x,RMSE_ABS_com_y
51.741,2.0487714,0.004791881807551931,0.0011040920085051444,0.0015759764908561448,0.03298346887423801,0.0009123838089691274,0,0.04338128342364589,0.003925988026387497
