Time,Distance,RMSE_zmp_x,RMSE_zmp_y,RMSE_com_x,RMSE_com_y,RMSE_com_z,ajustes,RMSE_ABS_com_x,RMSE_ABS_com_y
46.386,1.8333150999999999,0.0038118083956277054,0.0012584453174437227,0.0012790011865367976,0.04285685562242424,0.0009532318181817978,0,0.026801320502121213,0.006734486775787878
