Time,Distance,RMSE_zmp_x,RMSE_zmp_y,RMSE_com_x,RMSE_com_y,RMSE_com_z,ajustes,RMSE_ABS_com_x,RMSE_ABS_com_y
51.7,2.0415936,0.0051621149327248025,0.0007545460057681103,0.0016942732722081942,0.16744111266925615,0.0009269819382404155,0,0.03698764279685376,0.038405013022489796
