Time,Distance,RMSE_zmp_x,RMSE_zmp_y,RMSE_com_x,RMSE_com_y,RMSE_com_z,ajustes,RMSE_ABS_com_x,RMSE_ABS_com_y
51.137,2.0435586999999997,0.008177514324882073,0.0003924603757704401,0.0027253486001572328,0.038255384547322656,0.0009076875000000006,0,0.007164587889504718,0.0036209948079834902
