com_y,sim_com_y,com_x,sim_com_x,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40
-0.0205645,-0.0487427,-0.00642474,0.0140701,-12.9209,26.7405,-3.27654,4.76204,-306.12,-14.7741,383.63,-161.917,-14.4195,-56.7717,-6.64883,30.0,-24.0,7.99421,470.524,234.772,-525.756,161.479,-155.413,84.0,84.0,-30.0,24.0,-30.0,-12.9209,-12.9209,-12.9209,-12.9209,-12.853,-0.245289,-2.17812,4.36525,-99.7161,-25.5989,-12.6308,-26.8721,-13.1859,5.92513,-3.46732,-3.6361
-0.0219307,-0.0498208,-0.0060976,0.0143419,-12.9328,25.4596,-2.75858,4.72903,-298.593,-13.7632,368.439,-151.85,-13.0115,-58.2645,-7.05599,30.0,-24.0,7.535,-371.138,80.2719,389.523,-133.773,-84.0065,-81.5956,-19.9195,30.0,-18.1044,5.88627,-12.9328,-12.9328,-12.9328,-12.9328,-14.8386,-0.31293,-1.24347,4.16966,-100.192,-25.5559,-10.5882,-29.9508,-14.939,5.85818,-2.7723,-3.51475
-0.0234934,-0.0507259,-0.00575725,0.014598,-10.9546,24.255,-2.67049,4.62296,-306.725,-16.2303,364.671,-138.755,-4.59735,-59.4825,-2.08526,30.0,-24.0,7.99361,-434.414,35.5846,325.028,-14.3563,-37.5222,-79.206,9.09265,30.0,7.6928,-13.537,-10.9546,-10.9546,-10.9546,-10.9546,-17.2742,-0.496189,0.368778,5.21706,-102.719,-16.1725,-9.51919,-31.9677,-17.1046,5.31448,-1.49069,-4.23637
-0.0240674,-0.0513269,-0.00577497,0.0146623,90.5326,-121.127,13.3509,-19.2482,-319.108,-8.6437,368.933,-135.336,-0.821724,-58.9212,1.30265,30.0,-24.0,7.11165,131.941,-4.68942,-207.376,91.1466,-5.56733,30.8644,-2.96856,-14.8932,-0.486399,-0.223251,90.5326,90.5326,90.5326,90.5326,-19.0459,-1.46701,2.27171,5.33239,-101.539,25.0087,-5.64317,-35.1332,-15.7487,11.6237,-0.270247,-5.70318
-0.0242997,-0.0516705,-0.00584398,0.0146584,16.8646,-36.1269,2.59692,-5.98364,-228.524,-9.30366,201.311,-43.031,-2.86264,-55.3517,0.530515,30.0,-24.0,0.907945,325.762,21.7851,-403.463,157.715,-1.84666,63.5271,1.11299,-30.0,24.0,4.1906,16.8646,16.8646,16.8646,16.8646,-6.19354,2.53539,7.02201,-3.46022,24.5364,13.5941,51.6007,-6.57064,-5.05447,-4.69864,8.1881,1.24922
-0.0244737,-0.051921,-0.0055935,0.0146795,87.8282,-120.777,15.0628,-19.856,191.097,-12.0602,-350.344,197.318,-15.992,33.2639,-0.587895,-30.0,24.0,-6.32046,185.736,-26.5317,-218.579,90.2408,-17.7126,64.307,-10.1094,-30.0,18.7695,-14.9313,87.8282,87.8282,87.8282,87.8282,2.95767,0.92627,11.52,-0.131995,80.5722,31.1643,16.8781,15.9568,2.16292,-6.62257,10.8578,-6.26344
-0.0251088,-0.0523084,-0.00554828,0.0147308,4.64558,-18.9841,2.20899,-4.03231,-311.963,-17.7042,399.122,-130.947,-29.3689,-44.3387,-2.40612,30.0,-0.641655,-1.26549,-897.993,-41.0302,1207.09,-450.326,-12.634,-64.3886,-37.454,30.0,-24.0,-30.0,4.64558,4.64558,4.64558,4.64558,2.18958,11.8582,10.5417,-9.05919,40.9848,30.1783,57.86,8.3979,1.88666,-5.99357,11.5203,-0.271206
-0.0259791,-0.0528571,-0.00570648,0.014732,86.581,-115.939,10.4817,-13.559,185.928,-13.4177,-137.397,39.9866,-32.2684,60.3569,-0.234295,-30.0,24.0,2.79386,104.119,16.9264,-39.442,-21.8979,-23.78,56.2626,13.0091,-28.6464,-4.22089,-8.22342,86.581,86.581,86.581,86.581,-7.55921,3.77919,-6.48276,8.62938,73.7395,57.0568,-15.0507,1.90349,-9.92128,-6.48449,-9.19852,-10.7847
-0.0270737,-0.0535167,-0.00580275,0.0147514,14.9451,-27.0066,2.21963,-3.97242,-183.948,-21.3152,172.99,-12.9287,-20.0972,-41.9716,2.71018,1.44882,6.99524,5.80181,-1010.97,-33.0774,1294.39,-456.981,-0.968245,-79.0239,-42.5263,30.0,-24.0,-25.2854,14.9451,14.9451,14.9451,14.9451,-0.991765,4.08998,11.5035,-2.3897,39.5835,53.4687,58.086,13.0029,-2.38577,-10.4025,11.1342,-7.97443
-0.0276567,-0.0542127,-0.00606046,0.0147612,61.7711,-77.8668,9.21954,-11.7771,99.395,-8.41503,-49.3601,17.1426,-23.8207,38.4217,1.57972,-30.0,24.0,2.61914,357.964,-6.10701,-382.954,129.936,-5.54103,68.8455,4.00906,-30.0,24.0,10.1617,61.7711,61.7711,61.7711,61.7711,-0.0446638,13.1742,-8.66319,-2.41478,95.4463,63.1996,-8.26574,2.62248,-6.94308,-3.2014,-10.9649,-12.5975
