com_y,sim_com_y,com_x,sim_com_x,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40
-0.0169045,-0.043928,0.000757292,0.019175,-77.6904,105.551,-15.502,18.2026,316.948,-30.3757,-397.095,140.303,-5.14759,58.9361,3.39383,-30.0,24.0,9.29792,-154.47,199.776,264.116,-160.401,-185.04,-31.1676,-3.20967,16.4393,-15.7397,-28.1655,-77.6904,-77.6904,-77.6904,-77.6904,-6.80321,3.2059,5.69737,3.38973,60.547,20.1224,-56.8572,4.32717,-19.4902,-34.2984,0.0608509,-6.54118
-0.0197353,-0.0455375,0.00153052,0.0194824,-87.2954,115.42,-16.3922,19.2783,282.355,-26.6537,-379.605,145.969,-5.54676,54.2666,3.865,-30.0,24.0,9.54491,-373.021,117.899,406.812,-162.536,-121.482,-84.0,-21.3804,30.0,-21.8934,3.03572,-87.2954,-87.2954,-87.2954,-87.2954,-1.0926,3.19632,13.2132,1.20065,97.9034,40.4412,44.8862,15.7954,-0.282372,-21.4774,13.8162,-1.25473
-0.0216945,-0.0469823,0.00198451,0.0198132,-88.5674,115.346,-17.1144,20.646,294.112,-14.4998,-395.321,154.026,-2.69086,54.522,4.97814,-30.0,24.0,9.56889,339.341,-0.616017,-409.608,145.071,-15.4042,60.683,-0.51406,-30.0,24.0,12.7665,-88.5674,-88.5674,-88.5674,-88.5674,0.395844,1.80114,13.0548,-0.0455095,-13.7569,30.0345,92.7449,-11.5429,3.34316,10.6912,13.0862,1.28741
-0.0226125,-0.0481451,0.00240025,0.0200515,7.709,-24.1484,1.21716,-4.45682,296.69,0.852713,-397.829,154.561,1.72509,55.5126,4.84333,-30.0,24.0,7.85038,-287.16,-8.60401,339.774,-130.68,1.97012,-43.0625,3.67191,30.0,-14.7281,0.962792,7.709,7.709,7.709,7.709,-1.24871,-1.14989,13.6441,0.089921,-54.0872,59.5379,69.2731,-32.0738,5.8953,38.2035,12.5569,2.85678
-0.0225104,-0.0490023,0.00262779,0.020223,87.4277,-120.128,15.9716,-20.5689,312.061,0.297582,-409.137,160.284,0.0860073,58.6438,1.16074,-30.0,24.0,2.17701,-399.129,-12.0481,478.539,-179.549,-8.88954,-59.9717,-2.22818,30.0,-24.0,-6.396,87.4277,87.4277,87.4277,87.4277,-16.7007,-0.906424,1.0276,3.82979,-122.654,97.6569,-5.13528,-70.984,-9.95913,55.8957,-2.67011,-0.410398
-0.0226085,-0.0496022,0.00272802,0.0203414,12.7425,-34.3164,3.12649,-4.32351,-297.272,-11.1033,376.551,-147.91,-7.59118,-54.0706,0.721936,30.0,-24.0,1.26421,-447.339,-13.3839,523.87,-188.234,-25.5931,-57.2374,-2.79019,30.0,-24.0,-9.3735,12.7425,12.7425,12.7425,12.7425,-1.81195,2.87523,-13.0017,0.636102,-19.6839,132.076,-91.1689,-52.4171,5.02608,62.3067,-14.9626,4.11024
-0.023199,-0.0501695,0.00285594,0.0204283,86.5968,-118.822,16.4575,-18.4794,302.59,-14.1165,-393.085,166.533,-14.4742,57.1642,2.62025,-30.0,24.0,4.39507,-406.961,-15.5009,568.978,-237.275,-33.0273,-47.0874,-3.13336,30.0,-24.0,-6.81213,86.5968,86.5968,86.5968,86.5968,-16.5595,1.29629,-1.5546,3.28864,-121.375,126.727,-11.115,-83.2174,-9.73747,65.8997,-3.14595,-0.107274
-0.024105,-0.0508207,0.00277419,0.0205783,8.5218,-27.0551,2.76031,-1.9289,-298.451,-18.1861,381.85,-132.087,-11.7354,-54.1621,4.60345,30.0,-24.0,9.00816,-442.718,-23.3004,578.445,-214.48,-24.4899,-57.6388,-0.834471,30.0,-24.0,-3.0245,8.5218,8.5218,8.5218,8.5218,-2.92575,2.7564,-12.8618,-0.245138,-130.226,120.983,-18.2725,-63.3527,4.93528,66.6467,-14.9443,3.73818
-0.0250471,-0.0515281,0.00250481,0.0207805,70.5674,-90.0205,14.2743,-15.7321,308.121,-12.4658,-369.419,161.374,-10.0555,57.6768,6.75573,-30.0,24.0,10.0392,-41.1045,-34.0073,258.098,-123.874,-8.5425,84.0,5.39116,-30.0,24.0,-4.54476,70.5674,70.5674,70.5674,70.5674,-18.3713,0.0624105,-0.761498,3.15291,-101.857,148.927,-2.55632,-84.331,-9.8644,63.7171,-2.84935,-1.0453
-0.0256541,-0.0521975,0.00194109,0.0209266,8.96851,-20.8074,3.26388,-3.24874,-301.364,-13.245,395.48,-133.297,-5.91146,-50.5946,6.35049,30.0,-24.0,8.50393,-448.146,-19.6098,629.497,-265.099,-13.9583,-57.8443,-3.31706,30.0,-24.0,-4.87063,8.96851,8.96851,8.96851,8.96851,1.67194,1.67383,-7.90492,-1.92153,-134.524,102.5,-20.9903,-55.7714,4.71792,56.9576,-14.2384,2.12138
