Time,Distance,RMSE_zmp_x,RMSE_zmp_y,RMSE_com_x,RMSE_com_y,RMSE_com_z,ajustes,RMSE_ABS_com_x,RMSE_ABS_com_y
51.44,1.99772168,0.006699346859457348,0.0017762161467499513,0.0022431802685145435,0.023618165718397418,0.000937357017372618,0,0.0056876713144641804,0.00440650452333047
