Time,Distance,RMSE_zmp_x,RMSE_zmp_y,RMSE_com_x,RMSE_com_y,RMSE_com_z,ajustes,RMSE_ABS_com_x,RMSE_ABS_com_y
51.132000000000005,2.0290106789999998,0.0037224887087802007,0.0011899579995285803,0.0013023993910037332,0.07142862317140837,0.0009054352779414552,0,0.012855834760557846,0.021019975799886466
