com_y,sim_com_y,com_x,sim_com_x,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40
-0.0208067,0.0084188,0.00998898,-0.023036,-3.3319,17.0611,-2.12255,4.34182,-286.462,23.3445,290.987,-82.6579,-47.6465,-59.5963,-15.0736,30.0,-24.0,6.60467,112.301,232.964,-158.917,27.8264,-153.44,-20.6503,83.9702,-3.83468,-24.0,-30.0,-3.3319,-3.3319,-3.3319,-3.3319,-15.0482,1.16718,0.694803,5.12526,-93.198,-20.7129,-1.26696,-26.4435,-12.3767,6.23615,0.123978,-2.65656
-0.0217048,0.00730311,0.010279,-0.0230078,8.15685,-19.2166,0.357931,-3.56961,245.129,43.791,-282.75,72.0452,-55.5747,48.4475,-11.2033,-30.0,-24.0,8.68166,363.161,-14.4831,-397.901,138.585,-5.04496,68.1046,3.15088,-30.0,24.0,6.25628,8.15685,8.15685,8.15685,8.15685,15.0746,2.95059,-0.591718,-3.08481,73.5991,-23.329,-4.55969,18.317,14.7501,3.19487,-1.64635,2.0809
-0.0226087,0.00637688,0.010265,-0.0229368,15.7311,-28.4242,0.481186,-4.30518,317.545,39.0992,-464.208,212.289,-47.9149,58.1554,-10.5224,-30.0,24.0,5.54456,-366.224,-11.4518,436.187,-169.707,-0.410929,64.0092,3.55952,30.0,-24.0,6.81579,15.7311,15.7311,15.7311,15.7311,16.2145,3.20079,-0.103592,-3.71752,-94.9027,-3.55804,-9.13326,-26.9147,-15.4694,3.52519,-1.38312,-3.70146
-0.0236001,0.00568139,0.0102682,-0.0228042,-79.2619,107.122,-16.5437,20.258,-36.5652,39.0648,-128.068,126.765,-57.1916,-46.139,-13.8168,-7.2508,22.0057,-3.6068,142.178,130.917,-267.599,145.68,-89.6404,39.7024,33.5006,-30.0,24.0,-30.0,-79.2619,-79.2619,-79.2619,-79.2619,2.74427,2.41326,9.627,-0.729231,-29.2017,0.437155,-58.1806,-8.60087,-6.02992,2.65148,-8.5795,-0.638102
-0.0244249,0.00502346,0.0105338,-0.0227702,-85.1908,113.884,-17.1331,21.5702,-98.6774,21.2923,310.229,-155.328,-48.827,84.0,-9.64537,-30.0,24.0,-12.9366,349.994,-15.8682,-415.396,156.431,-5.12982,66.2004,1.08681,-30.0,24.0,3.87036,-85.1908,-85.1908,-85.1908,-85.1908,-1.58784,3.55596,-13.5885,0.484902,-3.32345,20.0922,-71.2136,-4.32804,-7.04127,-0.992707,-11.5265,-0.631563
-0.0254118,0.00444228,0.0106176,-0.0227302,-12.0814,23.5008,-1.87085,3.80447,27.2438,-13.466,142.742,-113.325,-37.0236,41.687,-1.5573,-30.0,24.0,-7.50536,-663.877,-24.1382,957.671,-375.122,-23.0762,-32.6429,-31.0446,30.0,-6.29638,-30.0,-12.0814,-12.0814,-12.0814,-12.0814,-15.7302,-0.610305,0.635166,3.40923,-67.7818,33.1736,-8.69756,-13.1011,-13.7837,-4.58703,1.7829,-2.66663
-0.0264019,0.00375146,0.0100998,-0.0226758,-84.5058,108.227,-13.6729,17.8267,-88.4147,-10.0824,192.248,-76.2844,-38.7351,11.0527,-0.252348,1.92151,10.673,-4.72886,-811.662,-21.4664,1115.62,-442.096,-24.2589,-47.418,-32.4775,30.0,-24.0,-30.0,-84.5058,-84.5058,-84.5058,-84.5058,-3.22106,0.987528,-10.8225,0.547736,-12.6503,40.6563,-52.9402,-2.77257,-9.36328,-5.6589,-5.00159,-1.08983
-0.0273266,0.00301041,0.0100987,-0.0226512,-20.4945,33.1581,-1.48686,4.94666,-175.79,-11.7878,551.801,-307.636,-30.6089,46.5588,-7.82918,-4.92298,8.76889,-2.22399,-804.749,-88.325,1130.07,-448.585,-9.97767,-50.9063,-40.4139,30.0,-24.0,-30.0,-20.4945,-20.4945,-20.4945,-20.4945,-16.3481,-0.192802,-1.37231,1.83435,-41.8913,44.0523,-27.251,-8.06953,-12.9917,-6.66982,-2.6857,-2.08869
-0.0279701,0.00246526,0.0100182,-0.022607,-91.4869,115.546,-13.7081,19.1671,-349.13,-12.2401,715.43,-343.493,-31.8073,-4.65801,1.48774,30.0,-11.4767,-5.72168,-844.909,-45.4566,1160.15,-452.903,-3.98441,-51.3176,-44.2117,30.0,-24.0,-27.5577,-91.4869,-91.4869,-91.4869,-91.4869,-0.834803,1.601,-12.7163,-0.420649,4.87128,39.1506,-67.9646,4.61806,-4.56322,-5.80411,-9.53177,0.52989
-0.0286646,0.00196281,0.00974941,-0.0225925,-15.4894,28.1234,-3.17454,6.81423,-36.8463,-6.22286,304.923,-176.869,-37.0159,55.7285,2.0459,-30.0,6.99342,-5.19219,-794.074,-41.1845,1146.06,-465.173,-8.29166,-49.6672,-41.944,30.0,-24.0,-29.1642,-15.4894,-15.4894,-15.4894,-15.4894,-12.5442,-0.252756,-2.44233,3.03829,-61.2561,36.0666,-9.77693,-16.1416,-16.5171,-5.36585,2.82174,-3.07745
