Time,Distance,RMSE_zmp_x,RMSE_zmp_y,RMSE_com_x,RMSE_com_y,RMSE_com_z,ajustes,RMSE_ABS_com_x,RMSE_ABS_com_y
51.147000000000006,2.0205198,0.007521645014740566,0.00035814562727987424,0.0025329798564465416,0.01503824239241352,0.0009607144261006452,0,0.03154335920007861,0.004944621699547956
