Time,Distance,RMSE_zmp_x,RMSE_zmp_y,RMSE_com_x,RMSE_com_y,RMSE_com_z,ajustes,RMSE_ABS_com_x,RMSE_ABS_com_y
52.183,2.0518745,0.007217155867604549,0.0008284981931335516,0.002410824358758913,0.056651289806224706,0.0009318807091925172,0,0.016325835319614568,0.005321216435960686
