Time,Distance,RMSE_zmp_x,RMSE_zmp_y,RMSE_com_x,RMSE_com_y,RMSE_com_z,ajustes,RMSE_ABS_com_x,RMSE_ABS_com_y
51.201,2.0161890000000002,0.005249688288207547,0.0005798238744105738,0.0017763463761006292,0.026327695402657236,0.0009145593553459294,0,0.018214195692845915,0.0005779712395990565
