Time,Distance,RMSE_zmp_x,RMSE_zmp_y,RMSE_com_x,RMSE_com_y,RMSE_com_z,ajustes,RMSE_ABS_com_x,RMSE_ABS_com_y
51.564,2.0394737999999997,0.009487799403118908,0.0008314679071169593,0.0031739134280311873,0.10396839405233918,0.0009528013645224392,0,0.00970963038074074,0.03197469942204093
