com_y,sim_com_y,com_x,sim_com_x,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40
-0.0110385,-0.0395258,-0.0131543,0.00906621,-91.4636,109.038,-15.8246,19.7474,-289.079,-7.36792,364.842,-148.137,-26.6835,-57.1669,-10.7848,28.2843,-24.0,8.44497,314.189,-12.0526,-365.695,131.193,-22.0035,55.3232,-10.1505,-30.0,24.0,7.03932,-91.4636,-91.4636,-91.4636,-91.4636,2.00877,5.68457,-12.7273,1.34654,1.19896,-27.1766,73.0041,-7.19986,2.02372,3.49603,13.0328,0.752123
-0.0130521,-0.0407063,-0.0127785,0.00922942,-92.9538,113.963,-17.2858,20.9681,-290.629,-18.802,354.8,-138.277,-10.3087,-55.8691,-3.75848,27.868,-24.0,8.70265,332.286,-18.6246,-387.758,141.406,-10.8596,62.0074,-3.81825,-30.0,24.0,8.47115,-92.9538,-92.9538,-92.9538,-92.9538,1.52185,3.92276,-13.2049,1.15151,4.6595,-17.2189,74.0813,-3.80717,2.33086,1.51078,13.2569,0.431406
-0.0143164,-0.0416735,-0.0126775,0.0093676,-102.101,121.333,-19.1802,23.5762,-288.516,-8.11365,365.763,-149.6,-11.9439,-55.7452,-2.50175,27.2958,-24.0,10.0929,340.642,-17.0911,-395.666,143.142,-3.38846,63.746,-0.0889596,-30.0,24.0,8.34793,-102.101,-102.101,-102.101,-102.101,0.812026,2.89363,-13.5074,0.628927,7.61079,-8.62945,74.8632,-1.90173,1.92712,-0.295974,13.4131,0.13952
-0.0151556,-0.04256,-0.0125382,0.00947255,-72.181,79.8737,-0.303252,3.88902,239.639,-12.3725,-366.182,148.109,-9.22976,27.3553,-1.95026,-30.0,1.07044,3.59354,351.524,-12.9951,-398.867,138.242,-9.66224,69.2529,-1.32203,-30.0,24.0,4.64654,-72.181,-72.181,-72.181,-72.181,-11.4951,1.6893,-3.71931,3.85589,88.6525,-3.22156,10.9944,22.852,14.5476,-1.47533,3.16627,3.17734
-0.0158532,-0.0431279,-0.0125128,0.00954117,-12.1931,23.6409,-6.46294,6.96905,171.894,-14.5938,-328.27,163.015,-16.1838,17.3946,-1.85158,-30.0,-2.76729,0.928022,327.814,-15.4748,-360.681,118.326,-15.3847,68.705,-0.717662,-30.0,24.0,2.07521,-12.1931,-12.1931,-12.1931,-12.1931,-11.5882,1.52988,-3.89242,4.39726,83.7411,7.24267,5.22913,24.6823,13.7564,-3.20039,3.18,2.74659
-0.0165726,-0.0436588,-0.0122494,0.00969631,-78.629,86.289,-9.85074,9.0687,-77.4308,-15.3144,73.1848,-25.9377,-21.7388,-7.64473,-0.73474,-2.43134,-6.91636,1.1776,292.104,-16.4285,-380.358,151.546,-19.7621,59.2598,0.284431,-30.0,24.0,2.19523,-78.629,-78.629,-78.629,-78.629,-6.10961,1.98962,-7.01582,2.30807,39.0488,14.4293,51.6387,13.5495,6.79163,-4.64325,7.64841,0.691673
-0.0173883,-0.0442588,-0.0118049,0.00992515,-48.6128,51.076,-1.43496,1.01204,-292.947,-16.8892,400.185,-173.925,-21.9043,-43.7022,1.02759,30.0,-17.4534,3.03708,301.967,-17.1107,-342.475,118.45,-19.8769,66.3962,1.64124,-30.0,24.0,3.45343,-48.6128,-48.6128,-48.6128,-48.6128,-3.1236,2.54017,-12.0941,0.653195,22.5809,20.8358,72.6053,3.3379,-0.257068,-5.99675,12.9806,-0.33715
-0.0182049,-0.0449,-0.0112089,0.0102979,17.4388,-34.3383,4.7545,-6.02386,265.814,-15.0889,-323.166,123.819,-20.5855,55.6254,2.76887,-30.0,24.0,3.75262,321.973,-11.9863,-345.081,112.716,-20.7485,71.9033,1.86099,-30.0,24.0,3.80805,17.4388,17.4388,17.4388,17.4388,-17.6776,0.365399,-0.524793,3.45749,102.491,21.9817,6.70574,27.0352,12.8381,-6.52689,1.85266,3.39809
-0.0189079,-0.0455202,-0.0108872,0.010786,67.5387,-89.0438,14.0368,-15.5465,-348.392,-13.8504,434.74,-131.966,-18.538,-44.2162,2.86908,30.0,4.44779,3.97275,299.442,-10.2756,-324.194,112.541,-18.3602,66.4123,0.280373,-30.0,24.0,3.07855,67.5387,67.5387,67.5387,67.5387,-2.91325,2.33942,-12.9095,-0.406708,21.0801,20.648,75.0643,2.86876,-0.985249,-6.21812,13.1118,-0.357402
-0.0195052,-0.0460731,-0.0106257,0.011284,-12.9767,-6.59768,5.76335,-6.04376,270.324,-14.1089,-352.584,172.364,-18.7642,55.6372,3.34791,-30.0,24.0,3.74639,316.359,-10.8069,-323.511,108.151,-17.9293,69.5229,-0.860036,-30.0,24.0,1.29516,-12.9767,-12.9767,-12.9767,-12.9767,12.8143,2.27658,-0.144319,-4.55713,99.4522,15.8718,8.3675,25.5501,12.9368,-5.58778,1.30795,3.73207
