com_y,sim_com_y,com_x,sim_com_x,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40
-0.00581178,0.0198125,-0.00404135,-0.0326196,116.17,-121.275,24.6761,-27.214,327.184,99.277,-418.693,163.746,-108.101,61.7322,-17.5258,-30.0,24.0,0.0737865,-362.171,234.037,424.886,-161.839,-157.412,-65.0041,84.0,30.0,-24.0,-30.0,116.17,116.17,116.17,116.17,1.35804,5.01574,-13.8531,0.488911,4.89393,-22.3695,73.9543,-5.25567,2.03898,2.24177,13.5649,0.675695
-0.00750225,0.0186397,-0.003794,-0.0324437,-99.4204,113.832,-19.0013,18.7953,345.63,66.2719,-413.156,144.166,-79.2332,64.0521,-16.4433,-30.0,24.0,4.77192,-291.293,229.935,371.116,-159.672,-152.634,-55.0299,81.036,30.0,-24.0,-30.0,-99.4204,-99.4204,-99.4204,-99.4204,-0.29427,2.33916,12.7618,1.00341,5.167,-18.4766,74.5877,-3.90426,2.16069,1.53094,13.2187,0.38106
-0.00905047,0.0175823,-0.00340733,-0.0322591,-34.7829,52.7644,-17.2581,18.0009,-35.3872,32.8064,39.9415,-43.3521,-50.8017,-13.6952,-10.1831,-2.00932,-24.0,5.66932,-386.839,146.172,443.084,-164.798,-107.241,-67.4972,46.0058,30.0,-24.0,-30.0,-34.7829,-34.7829,-34.7829,-34.7829,12.5222,2.94882,4.27072,-1.09326,89.257,-8.97633,6.28024,21.8414,14.8626,-0.417499,1.99507,3.64927
-0.0102167,0.0167425,-0.00310732,-0.0319521,-11.1744,18.7319,-3.8302,4.12292,-405.201,5.34411,575.463,-264.637,-29.1674,-55.8324,-5.13769,30.0,-24.0,3.69421,-498.082,54.1218,524.723,-171.95,-57.3477,-84.0,7.603,30.0,-24.0,-30.0,-11.1744,-11.1744,-11.1744,-11.1744,14.6065,3.65035,0.331955,-4.3137,87.0492,0.349461,2.46892,24.9184,15.118,-2.4329,1.63818,4.2708
-0.0110564,0.0161566,-0.00241014,-0.0315188,-27.6035,32.8131,-5.96821,5.0965,-379.666,-10.6344,576.424,-263.094,-16.0559,-26.1518,-6.30384,23.1545,-4.25774,0.881687,247.635,19.5568,-257.056,62.4441,-22.3244,71.2915,5.72356,-30.0,5.91064,-2.6169,-27.6035,-27.6035,-27.6035,-27.6035,12.9423,3.18334,1.00464,-3.60392,96.7038,8.94474,8.25747,25.8307,14.3562,-4.18564,1.57912,3.86825
-0.0117469,0.0157346,-0.00170431,-0.0311306,-1.49971,-21.0541,-9.43648,1.21352,-120.634,-18.5774,302.13,-139.834,-13.7657,84.0,1.84864,-30.0,24.0,-7.77803,-784.755,-47.8513,1069.84,-432.925,-0.649408,-43.177,-33.6366,30.0,-24.0,-25.0552,-1.49971,-1.49971,-1.49971,-1.49971,5.6528,3.18374,0.137365,-1.77025,88.0341,14.0228,-0.686345,24.6857,12.6393,-4.47299,0.58353,2.35575
-0.0121558,0.0153426,-0.00110759,-0.030768,-84.4039,81.5725,-8.86834,7.16783,-29.2757,-12.9566,169.528,-106.595,-26.01,42.4871,-4.7171,-30.0,24.0,-7.99303,145.988,-7.63236,-152.766,37.1897,-18.9918,60.43,5.33902,-30.0,5.77408,-11.1703,-84.4039,-84.4039,-84.4039,-84.4039,-3.62776,2.0354,11.4206,-0.933584,21.6145,16.197,75.6837,1.36344,-0.74593,-5.31489,12.7078,-0.0857852
-0.0128473,0.0148562,-0.000977568,-0.0303789,60.3501,-71.0789,2.15697,-8.59339,-562.944,-20.3592,913.531,-407.894,-25.7952,3.6173,3.02296,30.0,-24.0,-12.6368,-976.674,-58.4401,1259.35,-453.044,-8.65082,-77.2258,-37.7743,30.0,-24.0,-30.0,60.3501,60.3501,60.3501,60.3501,4.58653,3.60445,2.32046,-3.21847,94.5453,15.0678,4.0583,23.5076,11.8033,-5.2604,2.40332,3.47604
-0.0135606,0.0143002,-0.000851929,-0.0300282,-14.4326,-6.35679,0.26378,-8.15415,-134.009,-19.0924,278.496,-91.1971,-29.1048,84.0,3.92624,-30.0,24.0,-12.7519,-1019.96,-60.2407,1288.53,-468.012,-8.06936,-77.2423,-39.1785,30.0,-24.0,-30.0,-14.4326,-14.4326,-14.4326,-14.4326,-6.40249,2.80484,10.2487,-2.33983,20.5689,15.3075,71.5565,0.715095,-1.21976,-5.06465,12.8019,0.286588
-0.0144397,0.0136923,-0.00104234,-0.0298177,64.0918,-71.8782,5.80446,-10.1873,-609.479,-21.3668,955.907,-393.056,-28.4451,-3.303,5.21089,30.0,-24.0,-10.0201,-982.5,-63.868,1288.91,-477.374,-7.73087,-77.989,-39.8664,30.0,-24.0,-30.0,64.0918,64.0918,64.0918,64.0918,1.98614,3.14543,3.84105,-3.39308,-79.5652,27.1171,-7.73926,-19.9665,-16.413,-2.47238,-1.24156,-3.68927
