Time,Distance,RMSE_zmp_x,RMSE_zmp_y,RMSE_com_x,RMSE_com_y,RMSE_com_z,ajustes,RMSE_ABS_com_x,RMSE_ABS_com_y
51.769,2.0349277,0.003416058765825243,0.0006030960355572814,0.0011678368251650483,0.09952734408157284,0.0008627359223300881,0,0.0376737260368932,0.02254701266040777
