Time,Distance,RMSE_zmp_x,RMSE_zmp_y,RMSE_com_x,RMSE_com_y,RMSE_com_z,ajustes,RMSE_ABS_com_x,RMSE_ABS_com_y
51.034,1.989286,0.004108071123193542,0.00041174369783421934,0.0014191046587123434,0.02292552335793857,0.0009315599527465979,0,0.024042202573242764,0.0025558263049984247
