com_y,sim_com_y,com_x,sim_com_x,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40
-0.0122613,-0.0395256,0.00860196,0.0251802,-38.8891,37.1753,-0.672071,0.731365,486.964,234.738,-529.946,160.152,-157.379,84.0,84.0,-30.0,24.0,-30.0,351.122,-28.8657,-422.563,157.83,-2.4521,65.2931,1.79079,-30.0,24.0,9.28556,-38.8891,-38.8891,-38.8891,-38.8891,16.6173,4.82367,-1.65754,-4.10803,85.6084,-25.8026,-0.651378,11.3642,11.7231,2.89297,1.56054,5.10463
-0.0135628,-0.0407455,0.00820304,0.0251191,-30.915,24.661,-1.92187,1.97138,493.765,239.34,-531.166,165.327,-156.318,84.0,84.0,-30.0,24.0,-30.0,343.849,-22.7927,-411.572,161.597,-1.59335,60.4134,3.603,-28.8042,24.0,8.27651,-30.915,-30.915,-30.915,-30.915,14.8721,5.12007,-2.97162,-3.81514,85.5874,-26.6613,7.44853,13.0483,12.7496,2.72473,3.54091,4.95084
-0.0148994,-0.0418217,0.00782897,0.0249323,0.125883,6.98189,-1.73565,1.69559,327.052,34.801,-392.646,154.358,-7.08283,58.7549,2.17426,-30.0,24.0,4.3116,354.687,-21.5967,-405.973,154.754,-0.0664703,64.835,2.39932,-30.0,24.0,6.34293,0.125883,0.125883,0.125883,0.125883,16.6833,4.64448,-1.68439,-3.99692,81.2988,-29.1446,17.9846,10.7058,11.7844,3.17102,5.10279,4.16243
-0.0163376,-0.0428269,0.0075686,0.0246645,28.5105,-24.9376,2.64661,-3.66566,-385.891,142.835,783.081,-396.191,-102.809,4.41488,45.6543,30.0,-18.4544,-30.0,356.56,-25.1625,-394.04,153.269,-3.33412,66.669,0.781258,-30.0,24.0,3.02068,28.5105,28.5105,28.5105,28.5105,7.01779,3.43615,6.2416,-2.78865,-92.0644,-3.09523,-10.5963,-23.1378,-13.282,3.51785,-1.69812,-2.84125
-0.0176078,-0.0438996,0.00716307,0.0243404,-8.18694,32.0293,-4.08123,8.26528,-479.451,54.4595,566.473,-173.294,-66.6404,-84.0,9.35085,30.0,-24.0,-30.0,-356.992,-25.4279,439.635,-154.456,-11.7533,-64.8386,1.98651,30.0,-24.0,5.0811,-8.18694,-8.18694,-8.18694,-8.18694,-9.23687,3.87637,-2.59439,3.56908,88.3266,4.22811,14.1504,19.7192,11.3193,-2.50427,5.11054,2.6203
-0.0188287,-0.045019,0.00695763,0.0239705,40.6191,-50.0124,1.34228,-4.70191,-482.486,-7.39832,580.942,-177.52,-36.0365,-84.0,-16.4932,30.0,-24.0,-30.0,-359.168,-20.0547,438.392,-147.988,-13.7244,-65.0036,5.01347,30.0,-20.4956,9.18167,40.6191,40.6191,40.6191,40.6191,-10.0543,3.43167,-6.82172,3.56658,12.2573,16.3604,67.0495,4.86294,0.970196,-5.03846,12.9776,-0.130559
-0.019763,-0.046132,0.00661219,0.0237165,0.417147,-15.4925,-2.08399,-3.91999,-917.261,-44.6123,1232.56,-432.058,-9.28873,-84.0,-31.3857,30.0,-24.0,-30.0,-334.272,-10.3538,408.748,-137.182,-13.6166,-57.5073,6.09246,30.0,-24.0,11.2448,0.417147,0.417147,0.417147,0.417147,-6.25818,3.28725,-10.1226,2.08582,14.3999,21.6825,67.9169,5.21762,0.0530006,-5.62316,10.7022,-1.78017
-0.0204141,-0.0468751,0.00676119,0.0236178,1.19718,-15.6671,-2.43486,-4.36983,-945.208,-97.8289,1275.63,-455.877,31.226,-84.0,-45.4075,30.0,-24.0,-16.2878,-336.928,-6.64187,436.203,-167.239,-10.9962,-53.9289,3.96929,28.9229,-24.0,10.2695,1.19718,1.19718,1.19718,1.19718,-8.8581,2.57354,-8.72511,2.74172,14.0642,22.2455,66.1988,4.82798,-0.479776,-5.73537,9.88807,-2.11086
-0.0205172,-0.0474646,0.00692231,0.0237352,0.544748,-14.318,-2.64876,-5.49453,-940.962,-125.645,1251.25,-447.413,49.5802,-84.0,-51.519,30.0,-24.0,-8.67371,-318.272,-4.90714,404.747,-161.616,-11.5589,-51.438,1.22605,25.5944,-24.0,8.16191,0.544748,0.544748,0.544748,0.544748,-9.55588,2.20346,-8.34843,2.51697,82.9909,19.3663,8.31256,24.7874,11.6607,-5.75217,0.134676,1.85933
-0.0209349,-0.047791,0.00738725,0.0241162,76.6802,-80.2734,0.913242,-7.46898,-466.809,-127.11,520.293,-151.584,46.0409,-84.0,-49.7747,30.0,-24.0,-6.52448,332.237,-7.22863,-371.895,127.855,-6.87962,67.3702,0.649713,-30.0,24.0,7.25505,76.6802,76.6802,76.6802,76.6802,-15.2036,1.63724,-5.03657,2.81017,20.5323,17.1308,72.2876,5.86956,1.19393,-5.63448,10.6752,-0.200304
-0.021285,-0.0479178,0.00783891,0.0247676,-10.8263,-5.96312,-1.70848,-6.99045,-937.367,-93.7096,1237.8,-429.395,24.6391,-84.0,-39.2713,30.0,-24.0,-13.9227,326.939,-8.89546,-387.5,147.159,-12.996,63.894,0.740409,-30.0,24.0,6.1758,-10.8263,-10.8263,-10.8263,-10.8263,-5.7908,2.30418,-11.2054,0.668222,100.254,13.5875,9.10955,24.7391,12.8799,-5.41163,1.26688,4.08874
-0.0215533,-0.0479472,0.00903121,0.0254445,59.2063,-67.4588,4.63531,-9.86887,-461.412,-53.2538,527.939,-139.263,-6.236,-84.0,-27.6457,30.0,-24.0,-24.2007,-346.512,-7.20537,407.943,-140.051,-10.6833,-61.7949,1.04876,30.0,-16.1836,3.31864,59.2063,59.2063,59.2063,59.2063,-20.1295,0.659912,-0.68974,2.83892,20.4923,11.0535,76.5093,1.13977,-0.690029,-4.58341,12.4048,0.433824
-0.021818,-0.0480295,0.00853555,0.0260141,-16.813,-4.38245,3.69444,-9.65209,-936.919,-9.1414,1239.05,-410.449,-24.8742,-84.0,-17.0465,30.0,-24.0,-30.0,-327.088,-6.76741,400.329,-139.971,-11.5,-59.4002,1.87622,30.0,-14.7619,1.69081,-16.813,-16.813,-16.813,-16.813,-6.70966,2.07332,-9.83267,0.825986,97.3799,6.41138,9.83404,23.3742,13.2618,-4.0368,1.02129,4.21044
-0.0222519,-0.0482435,0.00876811,0.0263639,50.0713,-61.4467,8.5613,-11.4038,-465.112,7.94238,533.578,-126.688,-41.244,-84.0,-5.17364,30.0,-24.0,-30.0,342.392,-7.58264,-382.855,147.524,-7.63978,63.2535,2.57197,-30.0,24.0,2.97804,50.0713,50.0713,50.0713,50.0713,-18.9257,1.58122,-1.68385,3.70525,18.4362,3.51019,76.6976,-0.0767208,-0.161453,-3.01794,12.2385,0.726556
-0.0228069,-0.0486222,0.00845312,0.0264608,-6.63418,-16.154,5.834,-9.9553,-923.569,32.3885,1231.6,-402.229,-50.676,-84.0,4.8865,30.0,-24.0,-30.0,-327.663,-9.32221,413.976,-140.732,-11.1048,-59.8517,2.65004,30.0,-16.2261,2.15641,-6.63418,-6.63418,-6.63418,-6.63418,-6.33935,2.36944,-10.2273,1.05418,94.4558,-2.10786,11.4666,20.6464,13.0727,-2.40095,1.39399,4.41798
-0.0233751,-0.0491219,0.00825743,0.0262969,50.9142,-61.815,9.25515,-10.3778,-462.159,33.8527,542.938,-132.615,-54.4154,-84.0,6.16983,30.0,-24.0,-30.0,340.948,-9.22395,-368.134,146.85,-8.11251,63.5703,3.09058,-30.0,24.0,4.65113,50.9142,50.9142,50.9142,50.9142,-15.1213,1.8873,-4.48978,2.3246,15.8914,-0.754282,75.8188,-0.234494,0.371119,-2.08386,12.416,0.747071
-0.0241052,-0.0496742,0.00766583,0.0258885,-2.58134,-13.4398,5.1385,-8.47858,-915.916,43.2882,1221.71,-395.881,-54.4906,-84.0,8.95258,30.0,-24.0,-30.0,322.01,-7.73536,-353.317,147.834,-4.61449,60.8226,3.25242,-30.0,24.0,6.33562,-2.58134,-2.58134,-2.58134,-2.58134,-4.78079,2.09436,-11.3705,1.27519,17.2936,-2.27613,74.1894,-0.448898,0.530726,-1.7721,12.0076,0.942386
-0.0247265,-0.0501822,0.0072192,0.025338,-2.63191,-10.8276,4.06794,-7.50511,-908.159,45.3402,1215.57,-395.042,-53.2149,-84.0,9.1588,30.0,-24.0,-30.0,323.17,-4.81436,-352.427,149.681,-2.44603,61.3834,2.31254,-30.0,24.0,6.28356,-2.63191,-2.63191,-2.63191,-2.63191,-0.560322,1.06079,10.3109,-2.01043,16.8071,-3.404,73.2614,-0.792476,0.402557,-1.52917,12.1824,0.849611
-0.0251597,-0.0505826,0.00664844,0.0247734,-3.87911,-7.71536,2.83157,-6.63648,-905.358,27.7538,1236.75,-416.219,-34.3526,-84.0,6.52974,30.0,-24.0,-19.462,324.587,-2.37461,-351.889,151.13,-0.554459,61.6666,0.876638,-30.0,24.0,5.19884,-3.87911,-3.87911,-3.87911,-3.87911,-1.11584,0.637446,10.6608,-1.64805,13.7387,-4.9518,73.8228,-0.487249,0.759976,-1.27361,12.0458,0.760027
-0.0254268,-0.0508307,0.00604221,0.0242675,65.8554,-59.2067,3.87097,-3.00865,286.933,-0.188079,-315.118,142.24,-1.11764,52.4166,2.36813,-30.0,21.4402,1.38556,317.667,-0.237129,-359.928,161.278,0.454795,58.9192,-0.630259,-30.0,24.0,3.69843,65.8554,65.8554,65.8554,65.8554,-1.21,0.170871,10.5364,-1.70878,12.7274,-5.44083,73.5961,-2.13017,-0.352624,-0.969677,11.5176,-0.120297
-0.025466,-0.0509145,0.00520067,0.023848,79.0373,-73.9922,3.92406,-4.32516,266.546,1.06091,-336.892,170.876,0.712575,47.0385,1.44081,-30.0,22.4026,0.113566,303.458,1.06376,-335.452,141.305,2.13291,57.0579,-2.01092,-30.0,24.0,1.61289,79.0373,79.0373,79.0373,79.0373,-3.14388,-1.24164,10.3652,1.26883,8.24578,-7.29507,71.4188,-2.33288,-0.133968,-0.69026,11.6273,0.0395517
-0.0254055,-0.0508366,0.00478857,0.0236118,11.5132,-10.0442,-9.28403,7.61572,-101.994,0.165749,-62.2042,161.604,3.02412,-14.3656,5.56298,-28.079,20.8745,4.56153,292.674,2.05968,-338.159,143.042,2.68675,54.4058,-3.02572,-30.0,19.1435,-0.0648777,11.5132,11.5132,11.5132,11.5132,-2.73032,-1.44614,10.9199,1.06288,62.7296,-9.89926,6.99143,18.2848,12.2447,-0.585148,1.12618,2.69979
-0.025261,-0.0506429,0.00468771,0.0236144,-12.0886,31.8442,-15.8359,14.7162,-56.4834,16.4785,-169.99,183.259,-6.082,-48.3553,10.0447,-11.8601,5.80781,2.44839,273.924,2.31499,-326.108,121.961,2.80789,48.8486,-3.60811,-30.0,14.3854,-1.68742,-12.0886,-12.0886,-12.0886,-12.0886,10.9266,0.0914882,1.10991,-1.9455,7.3252,-10.2438,64.4108,0.107915,1.87961,0.0306992,9.77356,-0.220559
-0.0250621,-0.0504062,0.00493974,0.0239049,50.0089,-61.8583,6.5428,-11.7625,278.5,3.87412,-352.622,131.343,1.31675,50.3628,-1.38101,-30.0,24.0,-2.44727,305.67,1.24835,-361.433,123.93,4.13119,60.2657,-3.62454,-30.0,24.0,-2.90941,50.0089,50.0089,50.0089,50.0089,3.6742,-0.689633,5.58225,0.365055,87.2805,-15.495,6.67872,22.0407,15.7691,-0.270846,1.76113,4.30303
